"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_012_172",NA,14.7,13.5,"",""
"CPER_012_206",NA,13.7,16.5,"",""
"CPER_012_170",NA,13.7,13.5,"",""
"CPER_012_072",NA,18.7,4.5,"",""
"CPER_012_162",NA,9.7,13.5,"",""
"CPER_012_199",NA,10.2,16.5,"",""
"CPER_012_026",NA,13.7,1.5,"",""
"CPER_012_038",NA,1.7,4.5,"",""
"CPER_012_145",NA,1.2,13.5,"",""
"CPER_012_157",NA,7.2,13.5,"",""
"CPER_012_073",NA,1.2,7.5,"",""
"CPER_012_091",NA,10.2,7.5,"",""
"CPER_012_186",NA,3.7,16.5,"",""
"CPER_012_187",NA,4.2,16.5,"",""
"CPER_012_061",NA,13.2,4.5,"",""
"CPER_012_092",NA,10.7,7.5,"",""
"CPER_012_078",NA,3.7,7.5,"",""
"CPER_012_030",NA,15.7,1.5,"",""
"CPER_012_167",NA,12.2,13.5,"",""
"CPER_012_177",NA,17.2,13.5,"",""
"CPER_012_055",NA,10.2,4.5,"",""
"CPER_012_049",NA,7.2,4.5,"",""
"CPER_012_081",NA,5.2,7.5,"",""
"CPER_012_098",NA,13.7,7.5,"",""
"CPER_012_144",NA,18.7,10.5,"",""
"CPER_012_020",NA,10.7,1.5,"",""
"CPER_012_050",NA,7.7,4.5,"",""
"CPER_012_045",NA,5.2,4.5,"",""
"CPER_012_115",NA,4.2,10.5,"",""
"CPER_012_080",NA,4.7,7.5,"",""
"CPER_012_012",NA,6.7,1.5,"",""
"CPER_012_207",NA,14.2,16.5,"",""
"CPER_012_179",NA,18.2,13.5,"",""
"CPER_012_019",NA,10.2,1.5,"",""
"CPER_012_053",NA,9.2,4.5,"",""
"CPER_012_031",NA,16.2,1.5,"",""
"CPER_012_189",NA,5.2,16.5,"",""
"CPER_012_134",NA,13.7,10.5,"",""
"CPER_012_046",NA,5.7,4.5,"",""
"CPER_012_095",NA,12.2,7.5,"",""
"CPER_012_017",NA,9.2,1.5,"",""
"CPER_012_153",NA,5.2,13.5,"",""
"CPER_012_176",NA,16.7,13.5,"",""
"CPER_012_209",NA,15.2,16.5,"",""
"CPER_012_071",NA,18.2,4.5,"",""
"CPER_012_165",NA,11.2,13.5,"",""
"CPER_012_143",NA,18.2,10.5,"",""
"CPER_012_146",NA,1.7,13.5,"",""
"CPER_012_042",NA,3.7,4.5,"",""
"CPER_012_137",NA,15.2,10.5,"",""
"CPER_012_204",NA,12.7,16.5,"",""
"CPER_012_163",NA,10.2,13.5,"",""
"CPER_012_027",NA,14.2,1.5,"",""
"CPER_012_044",NA,4.7,4.5,"",""
"CPER_012_025",NA,13.2,1.5,"",""
"CPER_012_155",NA,6.2,13.5,"",""
"CPER_012_138",NA,15.7,10.5,"",""
"CPER_012_043",NA,4.2,4.5,"",""
"CPER_012_180",NA,18.7,13.5,"",""
"CPER_012_171",NA,14.2,13.5,"",""
"CPER_012_100",NA,14.7,7.5,"",""
"CPER_012_158",NA,7.7,13.5,"",""
"CPER_012_188",NA,4.7,16.5,"",""
"CPER_012_028",NA,14.7,1.5,"",""
"CPER_012_168",NA,12.7,13.5,"",""
"CPER_012_039",NA,2.2,4.5,"",""
"CPER_012_099",NA,14.2,7.5,"",""
"CPER_012_148",NA,2.7,13.5,"",""
"CPER_012_051",NA,8.2,4.5,"",""
"CPER_012_094",NA,11.7,7.5,"",""
"CPER_012_075",NA,2.2,7.5,"",""
"CPER_012_193",NA,7.2,16.5,"",""
"CPER_012_058",NA,11.7,4.5,"",""
"CPER_012_202",NA,11.7,16.5,"",""
"CPER_012_097",NA,13.2,7.5,"",""
"CPER_012_103",NA,16.2,7.5,"",""
"CPER_012_021",NA,11.2,1.5,"",""
"CPER_012_203",NA,12.2,16.5,"",""
"CPER_012_065",NA,15.2,4.5,"",""
"CPER_012_152",NA,4.7,13.5,"",""
"CPER_012_200",NA,10.7,16.5,"",""
"CPER_012_102",NA,15.7,7.5,"",""
"CPER_012_161",NA,9.2,13.5,"",""
"CPER_012_041",NA,3.2,4.5,"",""
"CPER_012_052",NA,8.7,4.5,"",""
"CPER_012_009",NA,5.2,1.5,"",""
"CPER_012_169",NA,13.2,13.5,"",""
"CPER_012_006",NA,3.7,1.5,"",""
"CPER_012_210",NA,15.7,16.5,"",""
"CPER_012_125",NA,9.2,10.5,"",""
"CPER_012_016",NA,8.7,1.5,"",""
"CPER_012_008",NA,4.7,1.5,"",""
"CPER_012_029",NA,15.2,1.5,"",""
"CPER_012_141",NA,17.2,10.5,"",""
"CPER_012_122",NA,7.7,10.5,"",""
"CPER_012_166",NA,11.7,13.5,"",""
"CPER_012_198",NA,9.7,16.5,"",""
"CPER_012_190",NA,5.7,16.5,"",""
"CPER_012_147",NA,2.2,13.5,"",""
"CPER_012_208",NA,14.7,16.5,"",""
"CPER_012_015",NA,8.2,1.5,"",""
"CPER_012_174",NA,15.7,13.5,"",""
"CPER_012_062",NA,13.7,4.5,"",""
"CPER_012_151",NA,4.2,13.5,"",""
"CPER_012_156",NA,6.7,13.5,"",""
"CPER_012_124",NA,8.7,10.5,"",""
"CPER_012_059",NA,12.2,4.5,"",""
"CPER_012_066",NA,15.7,4.5,"",""
"CPER_012_054",NA,9.7,4.5,"",""
"CPER_012_154",NA,5.7,13.5,"",""
"CPER_012_077",NA,3.2,7.5,"",""
"CPER_012_173",NA,15.2,13.5,"",""
"CPER_012_010",NA,5.7,1.5,"",""
"CPER_012_159",NA,8.2,13.5,"",""
"CPER_012_197",NA,9.2,16.5,"",""
"CPER_012_139",NA,16.2,10.5,"",""
"CPER_012_047",NA,6.2,4.5,"",""
"CPER_012_082",NA,5.7,7.5,"",""
"CPER_012_079",NA,4.2,7.5,"",""
"CPER_012_123",NA,8.2,10.5,"",""
"CPER_012_056",NA,10.7,4.5,"",""
"CPER_012_064",NA,14.7,4.5,"",""
"CPER_012_069",NA,17.2,4.5,"",""
"CPER_012_070",NA,17.7,4.5,"",""
"CPER_012_093",NA,11.2,7.5,"",""
"CPER_012_136",NA,14.7,10.5,"",""
"CPER_012_175",NA,16.2,13.5,"",""
"CPER_012_074",NA,1.7,7.5,"",""
"CPER_012_068",NA,16.7,4.5,"",""
"CPER_012_014",NA,7.7,1.5,"",""
"CPER_012_121",NA,7.2,10.5,"",""
"CPER_012_126",NA,9.7,10.5,"",""
"CPER_012_194",NA,7.7,16.5,"",""
"CPER_012_191",NA,6.2,16.5,"",""
"CPER_012_142",NA,17.7,10.5,"",""
"CPER_012_063",NA,14.2,4.5,"",""
"CPER_012_117",NA,5.2,10.5,"",""
"CPER_012_007",NA,4.2,1.5,"",""
"CPER_012_119",NA,6.2,10.5,"",""
"CPER_012_164",NA,10.7,13.5,"",""
"CPER_012_024",NA,12.7,1.5,"",""
