"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_036_070",NA,17.7,4.5,"",""
"CPER_036_198",NA,9.7,16.5,"",""
"CPER_036_064",NA,14.7,4.5,"",""
"CPER_036_187",NA,4.2,16.5,"",""
"CPER_036_150",NA,3.7,13.5,"",""
"CPER_036_169",NA,13.2,13.5,"",""
"CPER_036_141",NA,17.2,10.5,"",""
"CPER_036_041",NA,3.2,4.5,"",""
"CPER_036_027",NA,14.2,1.5,"",""
"CPER_036_057",NA,11.2,4.5,"",""
"CPER_036_156",NA,6.7,13.5,"",""
"CPER_036_186",NA,3.7,16.5,"",""
"CPER_036_126",NA,9.7,10.5,"",""
"CPER_036_160",NA,8.7,13.5,"",""
"CPER_036_149",NA,3.2,13.5,"",""
"CPER_036_038",NA,1.7,4.5,"",""
"CPER_036_009",NA,5.2,1.5,"",""
"CPER_036_095",NA,12.2,7.5,"",""
"CPER_036_048",NA,6.7,4.5,"",""
"CPER_036_020",NA,10.7,1.5,"",""
"CPER_036_208",NA,14.7,16.5,"",""
"CPER_036_078",NA,3.7,7.5,"",""
"CPER_036_207",NA,14.2,16.5,"",""
"CPER_036_145",NA,1.2,13.5,"",""
"CPER_036_125",NA,9.2,10.5,"",""
"CPER_036_139",NA,16.2,10.5,"",""
"CPER_036_168",NA,12.7,13.5,"",""
"CPER_036_006",NA,3.7,1.5,"",""
"CPER_036_197",NA,9.2,16.5,"",""
"CPER_036_190",NA,5.7,16.5,"",""
"CPER_036_171",NA,14.2,13.5,"",""
"CPER_036_073",NA,1.2,7.5,"",""
"CPER_036_116",NA,4.7,10.5,"",""
"CPER_036_097",NA,13.2,7.5,"",""
"CPER_036_148",NA,2.7,13.5,"",""
"CPER_036_210",NA,15.7,16.5,"",""
"CPER_036_061",NA,13.2,4.5,"",""
"CPER_036_025",NA,13.2,1.5,"",""
"CPER_036_170",NA,13.7,13.5,"",""
"CPER_036_072",NA,18.7,4.5,"",""
"CPER_036_135",NA,14.2,10.5,"",""
"CPER_036_138",NA,15.7,10.5,"",""
"CPER_036_022",NA,11.7,1.5,"",""
"CPER_036_124",NA,8.7,10.5,"",""
"CPER_036_079",NA,4.2,7.5,"",""
"CPER_036_195",NA,8.2,16.5,"",""
"CPER_036_077",NA,3.2,7.5,"",""
"CPER_036_177",NA,17.2,13.5,"",""
"CPER_036_179",NA,18.2,13.5,"",""
"CPER_036_029",NA,15.2,1.5,"",""
"CPER_036_042",NA,3.7,4.5,"",""
"CPER_036_068",NA,16.7,4.5,"",""
"CPER_036_202",NA,11.7,16.5,"",""
"CPER_036_164",NA,10.7,13.5,"",""
"CPER_036_053",NA,9.2,4.5,"",""
"CPER_036_158",NA,7.7,13.5,"",""
"CPER_036_119",NA,6.2,10.5,"",""
"CPER_036_067",NA,16.2,4.5,"",""
"CPER_036_083",NA,6.2,7.5,"",""
"CPER_036_153",NA,5.2,13.5,"",""
"CPER_036_082",NA,5.7,7.5,"",""
"CPER_036_024",NA,12.7,1.5,"",""
"CPER_036_165",NA,11.2,13.5,"",""
"CPER_036_136",NA,14.7,10.5,"",""
"CPER_036_016",NA,8.7,1.5,"",""
"CPER_036_103",NA,16.2,7.5,"",""
"CPER_036_050",NA,7.7,4.5,"",""
"CPER_036_013",NA,7.2,1.5,"",""
"CPER_036_055",NA,10.2,4.5,"",""
"CPER_036_056",NA,10.7,4.5,"",""
"CPER_036_052",NA,8.7,4.5,"",""
