"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_017_120",NA,6.7,10.5,"",""
"CPER_017_018",NA,9.7,1.5,"",""
"CPER_017_208",NA,14.7,16.5,"",""
"CPER_017_072",NA,18.7,4.5,"",""
"CPER_017_211",NA,16.2,16.5,"",""
"CPER_017_118",NA,5.7,10.5,"",""
"CPER_017_041",NA,3.2,4.5,"",""
"CPER_017_016",NA,8.7,1.5,"",""
"CPER_017_045",NA,5.2,4.5,"",""
"CPER_017_037",NA,1.2,4.5,"",""
"CPER_017_158",NA,7.7,13.5,"",""
"CPER_017_207",NA,14.2,16.5,"",""
"CPER_017_050",NA,7.7,4.5,"",""
"CPER_017_160",NA,8.7,13.5,"",""
"CPER_017_156",NA,6.7,13.5,"",""
"CPER_017_196",NA,8.7,16.5,"",""
"CPER_017_209",NA,15.2,16.5,"",""
"CPER_017_116",NA,4.7,10.5,"",""
"CPER_017_210",NA,15.7,16.5,"",""
"CPER_017_031",NA,16.2,1.5,"",""
"CPER_017_068",NA,16.7,4.5,"",""
"CPER_017_038",NA,1.7,4.5,"",""
"CPER_017_134",NA,13.7,10.5,"",""
"CPER_017_200",NA,10.7,16.5,"",""
"CPER_017_049",NA,7.2,4.5,"",""
"CPER_017_083",NA,6.2,7.5,"",""
"CPER_017_142",NA,17.7,10.5,"",""
"CPER_017_170",NA,13.7,13.5,"",""
"CPER_017_124",NA,8.7,10.5,"",""
"CPER_017_076",NA,2.7,7.5,"",""
"CPER_017_095",NA,12.2,7.5,"",""
"CPER_017_048",NA,6.7,4.5,"",""
"CPER_017_154",NA,5.7,13.5,"",""
"CPER_017_114",NA,3.7,10.5,"",""
"CPER_017_162",NA,9.7,13.5,"",""
"CPER_017_178",NA,17.7,13.5,"",""
"CPER_017_115",NA,4.2,10.5,"",""
"CPER_017_150",NA,3.7,13.5,"",""
"CPER_017_187",NA,4.2,16.5,"",""
"CPER_017_052",NA,8.7,4.5,"",""
"CPER_017_047",NA,6.2,4.5,"",""
"CPER_017_143",NA,18.2,10.5,"",""
"CPER_017_064",NA,14.7,4.5,"",""
"CPER_017_097",NA,13.2,7.5,"",""
"CPER_017_117",NA,5.2,10.5,"",""
"CPER_017_198",NA,9.7,16.5,"",""
"CPER_017_195",NA,8.2,16.5,"",""
"CPER_017_012",NA,6.7,1.5,"",""
"CPER_017_135",NA,14.2,10.5,"",""
"CPER_017_101",NA,15.2,7.5,"",""
"CPER_017_026",NA,13.7,1.5,"",""
"CPER_017_192",NA,6.7,16.5,"",""
