"clipID","subplotID","xCoord","yCoord","status","eventDate"
"HARV_035_121",21,7.2,10.5,"",""
"HARV_035_034",21,17.7,1.5,"",""
"HARV_035_183",21,2.2,16.5,"",""
"HARV_035_065",21,15.2,4.5,"",""
"HARV_035_140",21,16.7,10.5,"",""
"HARV_035_186",21,3.7,16.5,"",""
"HARV_035_072",21,18.7,4.5,"",""
"HARV_035_189",21,5.2,16.5,"",""
"HARV_035_077",21,3.2,7.5,"",""
"HARV_035_119",21,6.2,10.5,"",""
"HARV_035_036",21,18.7,1.5,"",""
"HARV_035_137",21,15.2,10.5,"",""
"HARV_035_166",21,11.7,13.5,"",""
"HARV_035_176",21,16.7,13.5,"",""
"HARV_035_170",21,13.7,13.5,"",""
"HARV_035_142",21,17.7,10.5,"",""
"HARV_035_131",21,12.2,10.5,"",""
"HARV_035_106",21,17.7,7.5,"",""
"HARV_035_081",21,5.2,7.5,"",""
"HARV_035_110",21,1.7,10.5,"",""
"HARV_035_163",21,10.2,13.5,"",""
"HARV_035_006",21,3.7,1.5,"",""
"HARV_035_205",21,13.2,16.5,"",""
"HARV_035_185",21,3.2,16.5,"",""
"HARV_035_055",21,10.2,4.5,"",""
"HARV_035_198",21,9.7,16.5,"",""
"HARV_035_113",21,3.2,10.5,"",""
"HARV_035_112",21,2.7,10.5,"",""
"HARV_035_164",21,10.7,13.5,"",""
"HARV_035_024",21,12.7,1.5,"",""
"HARV_035_089",21,9.2,7.5,"",""
"HARV_035_141",21,17.2,10.5,"",""
"HARV_035_026",21,13.7,1.5,"",""
"HARV_035_050",21,7.7,4.5,"",""
"HARV_035_097",21,13.2,7.5,"",""
"HARV_035_154",21,5.7,13.5,"",""
"HARV_035_061",21,13.2,4.5,"",""
"HARV_035_054",21,9.7,4.5,"",""
"HARV_035_039",21,2.2,4.5,"",""
"HARV_035_031",21,16.2,1.5,"",""
"HARV_035_017",21,9.2,1.5,"",""
"HARV_035_041",21,3.2,4.5,"",""
"HARV_035_053",21,9.2,4.5,"",""
"HARV_035_091",21,10.2,7.5,"",""
"HARV_035_206",21,13.7,16.5,"",""
"HARV_035_078",21,3.7,7.5,"",""
"HARV_035_182",21,1.7,16.5,"",""
"HARV_035_042",21,3.7,4.5,"",""
"HARV_035_202",21,11.7,16.5,"",""
"HARV_035_035",21,18.2,1.5,"",""
"HARV_035_160",21,8.7,13.5,"",""
"HARV_035_067",21,16.2,4.5,"",""
"HARV_035_090",21,9.7,7.5,"",""
"HARV_035_114",21,3.7,10.5,"",""
"HARV_035_211",21,16.2,16.5,"",""
"HARV_035_011",21,6.2,1.5,"",""
"HARV_035_180",21,18.7,13.5,"",""
"HARV_035_088",21,8.7,7.5,"",""
"HARV_035_107",21,18.2,7.5,"",""
"HARV_035_168",21,12.7,13.5,"",""
"HARV_035_086",21,7.7,7.5,"",""
"HARV_035_138",21,15.7,10.5,"",""
"HARV_035_027",21,14.2,1.5,"",""
"HARV_035_125",21,9.2,10.5,"",""
"HARV_035_144",21,18.7,10.5,"",""
"HARV_035_146",21,1.7,13.5,"",""
"HARV_035_200",21,10.7,16.5,"",""
"HARV_035_104",21,16.7,7.5,"",""
"HARV_035_020",21,10.7,1.5,"",""
"HARV_035_181",21,1.2,16.5,"",""
"HARV_035_124",21,8.7,10.5,"",""
"HARV_035_199",21,10.2,16.5,"",""
"HARV_035_013",21,7.2,1.5,"",""
"HARV_035_155",21,6.2,13.5,"",""
"HARV_035_127",21,10.2,10.5,"",""
"HARV_035_122",21,7.7,10.5,"",""
"HARV_035_068",21,16.7,4.5,"",""
"HARV_035_156",21,6.7,13.5,"",""
"HARV_035_075",21,2.2,7.5,"",""
"HARV_035_022",21,11.7,1.5,"",""
"HARV_035_032",21,16.7,1.5,"",""
"HARV_035_159",21,8.2,13.5,"",""
"HARV_035_099",21,14.2,7.5,"",""
"HARV_035_071",21,18.2,4.5,"",""
"HARV_035_060",21,12.7,4.5,"",""
"HARV_035_023",21,12.2,1.5,"",""
"HARV_035_178",21,17.7,13.5,"",""
"HARV_035_207",21,14.2,16.5,"",""
"HARV_035_043",21,4.2,4.5,"",""
"HARV_035_009",21,5.2,1.5,"",""
"HARV_035_070",21,17.7,4.5,"",""
"HARV_035_083",21,6.2,7.5,"",""
"HARV_035_167",21,12.2,13.5,"",""
"HARV_035_087",21,8.2,7.5,"",""
"HARV_035_153",21,5.2,13.5,"",""
"HARV_035_157",21,7.2,13.5,"",""
"HARV_035_046",21,5.7,4.5,"",""
"HARV_035_049",21,7.2,4.5,"",""
"HARV_035_074",21,1.7,7.5,"",""
"HARV_035_172",21,14.7,13.5,"",""
"HARV_035_175",21,16.2,13.5,"",""
"HARV_035_101",21,15.2,7.5,"",""
"HARV_035_147",21,2.2,13.5,"",""
"HARV_035_192",21,6.7,16.5,"",""
"HARV_035_045",21,5.2,4.5,"",""
"HARV_035_123",21,8.2,10.5,"",""
"HARV_035_174",21,15.7,13.5,"",""
"HARV_035_098",21,13.7,7.5,"",""
"HARV_035_084",21,6.7,7.5,"",""
"HARV_035_096",21,12.7,7.5,"",""
"HARV_035_197",21,9.2,16.5,"",""
"HARV_035_111",21,2.2,10.5,"",""
"HARV_035_171",21,14.2,13.5,"",""
"HARV_035_128",21,10.7,10.5,"",""
"HARV_035_025",21,13.2,1.5,"",""
"HARV_035_012",21,6.7,1.5,"",""
"HARV_035_132",21,12.7,10.5,"",""
"HARV_035_021",21,11.2,1.5,"",""
"HARV_035_149",21,3.2,13.5,"",""
"HARV_035_100",21,14.7,7.5,"",""
"HARV_035_161",21,9.2,13.5,"",""
"HARV_035_184",21,2.7,16.5,"",""
"HARV_035_059",21,12.2,4.5,"",""
"HARV_035_094",21,11.7,7.5,"",""
"HARV_035_152",21,4.7,13.5,"",""
"HARV_035_057",21,11.2,4.5,"",""
"HARV_035_038",21,1.7,4.5,"",""
"HARV_035_073",21,1.2,7.5,"",""
"HARV_035_187",21,4.2,16.5,"",""
"HARV_035_204",21,12.7,16.5,"",""
"HARV_035_209",21,15.2,16.5,"",""
"HARV_035_058",21,11.7,4.5,"",""
"HARV_035_018",21,9.7,1.5,"",""
"HARV_035_129",21,11.2,10.5,"",""
"HARV_035_208",21,14.7,16.5,"",""
"HARV_035_116",21,4.7,10.5,"",""
"HARV_035_082",21,5.7,7.5,"",""
"HARV_035_007",21,4.2,1.5,"",""
"HARV_035_048",21,6.7,4.5,"",""
"HARV_035_108",21,18.7,7.5,"",""
"HARV_035_201",21,11.2,16.5,"",""
"HARV_035_191",21,6.2,16.5,"",""
"HARV_035_085",21,7.2,7.5,"",""
"HARV_035_196",21,8.7,16.5,"",""
"HARV_035_210",21,15.7,16.5,"",""
"HARV_035_047",21,6.2,4.5,"",""
"HARV_035_145",21,1.2,13.5,"",""
"HARV_035_028",21,14.7,1.5,"",""
"HARV_035_173",21,15.2,13.5,"",""
"HARV_035_136",21,14.7,10.5,"",""
"HARV_035_120",21,6.7,10.5,"",""
"HARV_035_190",21,5.7,16.5,"",""
"HARV_035_179",21,18.2,13.5,"",""
"HARV_035_194",21,7.7,16.5,"",""
"HARV_035_052",21,8.7,4.5,"",""
"HARV_035_162",21,9.7,13.5,"",""
"HARV_035_117",21,5.2,10.5,"",""
"HARV_035_134",21,13.7,10.5,"",""
"HARV_035_069",21,17.2,4.5,"",""
"HARV_035_056",21,10.7,4.5,"",""
"HARV_035_203",21,12.2,16.5,"",""
"HARV_035_044",21,4.7,4.5,"",""
"HARV_035_092",21,10.7,7.5,"",""
"HARV_035_169",21,13.2,13.5,"",""
"HARV_035_126",21,9.7,10.5,"",""
"HARV_035_103",21,16.2,7.5,"",""
"HARV_035_165",21,11.2,13.5,"",""
"HARV_035_109",21,1.2,10.5,"",""
"HARV_035_079",21,4.2,7.5,"",""
"HARV_035_115",21,4.2,10.5,"",""
"HARV_035_133",21,13.2,10.5,"",""
"HARV_035_037",21,1.2,4.5,"",""
"HARV_035_010",21,5.7,1.5,"",""
"HARV_035_139",21,16.2,10.5,"",""
"HARV_035_008",21,4.7,1.5,"",""
"HARV_035_080",21,4.7,7.5,"",""
"HARV_035_029",21,15.2,1.5,"",""
"HARV_035_158",21,7.7,13.5,"",""
"HARV_035_151",21,4.2,13.5,"",""
"HARV_035_033",21,17.2,1.5,"",""
"HARV_035_040",21,2.7,4.5,"",""
"HARV_035_014",21,7.7,1.5,"",""
"HARV_035_062",21,13.7,4.5,"",""
"HARV_035_135",21,14.2,10.5,"",""
"HARV_035_195",21,8.2,16.5,"",""
"HARV_035_102",21,15.7,7.5,"",""
"HARV_035_051",21,8.2,4.5,"",""
"HARV_035_095",21,12.2,7.5,"",""
"HARV_035_177",21,17.2,13.5,"",""
"HARV_035_130",21,11.7,10.5,"",""
