"clipID","subplotID","xCoord","yCoord","status","eventDate"
"HARV_047_946",41,8.7,16.5,"",""
"HARV_047_826",41,2.7,7.5,"",""
"HARV_047_871",41,7.2,10.5,"",""
"HARV_047_891",41,17.2,10.5,"",""
"HARV_047_874",41,8.7,10.5,"",""
"HARV_047_829",41,4.2,7.5,"",""
"HARV_047_790",41,2.7,4.5,"",""
"HARV_047_804",41,9.7,4.5,"",""
"HARV_047_795",41,5.2,4.5,"",""
"HARV_047_879",41,11.2,10.5,"",""
"HARV_047_918",41,12.7,13.5,"",""
"HARV_047_941",41,6.2,16.5,"",""
"HARV_047_948",41,9.7,16.5,"",""
"HARV_047_836",41,7.7,7.5,"",""
"HARV_047_915",41,11.2,13.5,"",""
"HARV_047_757",41,4.2,1.5,"",""
"HARV_047_853",41,16.2,7.5,"",""
"HARV_047_805",41,10.2,4.5,"",""
"HARV_047_857",41,18.2,7.5,"",""
"HARV_047_824",41,1.7,7.5,"",""
"HARV_047_822",41,18.7,4.5,"",""
"HARV_047_848",41,13.7,7.5,"",""
"HARV_047_763",41,7.2,1.5,"",""
"HARV_047_960",41,15.7,16.5,"",""
"HARV_047_766",41,8.7,1.5,"",""
"HARV_047_881",41,12.2,10.5,"",""
"HARV_047_831",41,5.2,7.5,"",""
"HARV_047_850",41,14.7,7.5,"",""
"HARV_047_820",41,17.7,4.5,"",""
"HARV_047_929",41,18.2,13.5,"",""
"HARV_047_906",41,6.7,13.5,"",""
"HARV_047_938",41,4.7,16.5,"",""
"HARV_047_937",41,4.2,16.5,"",""
"HARV_047_896",41,1.7,13.5,"",""
"HARV_047_883",41,13.2,10.5,"",""
"HARV_047_959",41,15.2,16.5,"",""
"HARV_047_863",41,3.2,10.5,"",""
"HARV_047_808",41,11.7,4.5,"",""
"HARV_047_958",41,14.7,16.5,"",""
"HARV_047_889",41,16.2,10.5,"",""
"HARV_047_775",41,13.2,1.5,"",""
"HARV_047_774",41,12.7,1.5,"",""
"HARV_047_796",41,5.7,4.5,"",""
"HARV_047_904",41,5.7,13.5,"",""
"HARV_047_811",41,13.2,4.5,"",""
"HARV_047_781",41,16.2,1.5,"",""
"HARV_047_761",41,6.2,1.5,"",""
"HARV_047_830",41,4.7,7.5,"",""
"HARV_047_923",41,15.2,13.5,"",""
"HARV_047_839",41,9.2,7.5,"",""
"HARV_047_779",41,15.2,1.5,"",""
"HARV_047_940",41,5.7,16.5,"",""
"HARV_047_924",41,15.7,13.5,"",""
"HARV_047_798",41,6.7,4.5,"",""
"HARV_047_789",41,2.2,4.5,"",""
"HARV_047_882",41,12.7,10.5,"",""
"HARV_047_895",41,1.2,13.5,"",""
"HARV_047_772",41,11.7,1.5,"",""
"HARV_047_780",41,15.7,1.5,"",""
"HARV_047_905",41,6.2,13.5,"",""
"HARV_047_852",41,15.7,7.5,"",""
"HARV_047_838",41,8.7,7.5,"",""
"HARV_047_935",41,3.2,16.5,"",""
"HARV_047_777",41,14.2,1.5,"",""
"HARV_047_864",41,3.7,10.5,"",""
"HARV_047_788",41,1.7,4.5,"",""
"HARV_047_920",41,13.7,13.5,"",""
"HARV_047_862",41,2.7,10.5,"",""
"HARV_047_894",41,18.7,10.5,"",""
"HARV_047_890",41,16.7,10.5,"",""
"HARV_047_756",41,3.7,1.5,"",""
"HARV_047_875",41,9.2,10.5,"",""
"HARV_047_847",41,13.2,7.5,"",""
"HARV_047_899",41,3.2,13.5,"",""
"HARV_047_885",41,14.2,10.5,"",""
"HARV_047_933",41,2.2,16.5,"",""
"HARV_047_814",41,14.7,4.5,"",""
"HARV_047_834",41,6.7,7.5,"",""
"HARV_047_921",41,14.2,13.5,"",""
"HARV_047_770",41,10.7,1.5,"",""
"HARV_047_913",41,10.2,13.5,"",""
"HARV_047_926",41,16.7,13.5,"",""
"HARV_047_851",41,15.2,7.5,"",""
"HARV_047_951",41,11.2,16.5,"",""
"HARV_047_842",41,10.7,7.5,"",""
"HARV_047_893",41,18.2,10.5,"",""
"HARV_047_786",41,18.7,1.5,"",""
"HARV_047_957",41,14.2,16.5,"",""
"HARV_047_819",41,17.2,4.5,"",""
"HARV_047_932",41,1.7,16.5,"",""
"HARV_047_771",41,11.2,1.5,"",""
"HARV_047_956",41,13.7,16.5,"",""
"HARV_047_916",41,11.7,13.5,"",""
"HARV_047_835",41,7.2,7.5,"",""
"HARV_047_872",41,7.7,10.5,"",""
