"clipID","subplotID","xCoord","yCoord","status","eventDate"
"DSNY_070_056",NA,10.7,4.5,"",""
"DSNY_070_196",NA,8.7,16.5,"",""
"DSNY_070_178",NA,17.7,13.5,"",""
"DSNY_070_070",NA,17.7,4.5,"",""
"DSNY_070_067",NA,16.2,4.5,"",""
"DSNY_070_025",NA,13.2,1.5,"",""
"DSNY_070_138",NA,15.7,10.5,"",""
"DSNY_070_041",NA,3.2,4.5,"",""
"DSNY_070_065",NA,15.2,4.5,"",""
"DSNY_070_194",NA,7.7,16.5,"",""
"DSNY_070_054",NA,9.7,4.5,"",""
"DSNY_070_081",NA,5.2,7.5,"",""
"DSNY_070_020",NA,10.7,1.5,"",""
"DSNY_070_172",NA,14.7,13.5,"",""
"DSNY_070_167",NA,12.2,13.5,"",""
"DSNY_070_096",NA,12.7,7.5,"",""
"DSNY_070_189",NA,5.2,16.5,"",""
"DSNY_070_097",NA,13.2,7.5,"",""
"DSNY_070_198",NA,9.7,16.5,"",""
"DSNY_070_075",NA,2.2,7.5,"",""
"DSNY_070_007",NA,4.2,1.5,"",""
"DSNY_070_120",NA,6.7,10.5,"",""
"DSNY_070_162",NA,9.7,13.5,"",""
"DSNY_070_134",NA,13.7,10.5,"",""
"DSNY_070_008",NA,4.7,1.5,"",""
"DSNY_070_060",NA,12.7,4.5,"",""
"DSNY_070_068",NA,16.7,4.5,"",""
"DSNY_070_053",NA,9.2,4.5,"",""
"DSNY_070_063",NA,14.2,4.5,"",""
"DSNY_070_074",NA,1.7,7.5,"",""
"DSNY_070_124",NA,8.7,10.5,"",""
"DSNY_070_118",NA,5.7,10.5,"",""
"DSNY_070_169",NA,13.2,13.5,"",""
"DSNY_070_080",NA,4.7,7.5,"",""
"DSNY_070_156",NA,6.7,13.5,"",""
"DSNY_070_177",NA,17.2,13.5,"",""
"DSNY_070_017",NA,9.2,1.5,"",""
"DSNY_070_210",NA,15.7,16.5,"",""
"DSNY_070_064",NA,14.7,4.5,"",""
"DSNY_070_023",NA,12.2,1.5,"",""
"DSNY_070_099",NA,14.2,7.5,"",""
"DSNY_070_050",NA,7.7,4.5,"",""
"DSNY_070_200",NA,10.7,16.5,"",""
"DSNY_070_015",NA,8.2,1.5,"",""
"DSNY_070_180",NA,18.7,13.5,"",""
"DSNY_070_069",NA,17.2,4.5,"",""
"DSNY_070_042",NA,3.7,4.5,"",""
"DSNY_070_093",NA,11.2,7.5,"",""
"DSNY_070_190",NA,5.7,16.5,"",""
"DSNY_070_098",NA,13.7,7.5,"",""
"DSNY_070_051",NA,8.2,4.5,"",""
"DSNY_070_125",NA,9.2,10.5,"",""
"DSNY_070_073",NA,1.2,7.5,"",""
"DSNY_070_009",NA,5.2,1.5,"",""
"DSNY_070_197",NA,9.2,16.5,"",""
"DSNY_070_141",NA,17.2,10.5,"",""
"DSNY_070_211",NA,16.2,16.5,"",""
"DSNY_070_204",NA,12.7,16.5,"",""
"DSNY_070_016",NA,8.7,1.5,"",""
"DSNY_070_044",NA,4.7,4.5,"",""
"DSNY_070_205",NA,13.2,16.5,"",""
"DSNY_070_094",NA,11.7,7.5,"",""
"DSNY_070_019",NA,10.2,1.5,"",""
"DSNY_070_014",NA,7.7,1.5,"",""
"DSNY_070_011",NA,6.2,1.5,"",""
"DSNY_070_078",NA,3.7,7.5,"",""
"DSNY_070_161",NA,9.2,13.5,"",""
"DSNY_070_187",NA,4.2,16.5,"",""
"DSNY_070_031",NA,16.2,1.5,"",""
"DSNY_070_170",NA,13.7,13.5,"",""
"DSNY_070_147",NA,2.2,13.5,"",""
"DSNY_070_142",NA,17.7,10.5,"",""
"DSNY_070_209",NA,15.2,16.5,"",""
"DSNY_070_083",NA,6.2,7.5,"",""
"DSNY_070_137",NA,15.2,10.5,"",""
"DSNY_070_160",NA,8.7,13.5,"",""
"DSNY_070_049",NA,7.2,4.5,"",""
"DSNY_070_116",NA,4.7,10.5,"",""
"DSNY_070_010",NA,5.7,1.5,"",""
"DSNY_070_095",NA,12.2,7.5,"",""
"DSNY_070_115",NA,4.2,10.5,"",""
"DSNY_070_166",NA,11.7,13.5,"",""
"DSNY_070_021",NA,11.2,1.5,"",""
"DSNY_070_143",NA,18.2,10.5,"",""
"DSNY_070_121",NA,7.2,10.5,"",""
"DSNY_070_153",NA,5.2,13.5,"",""
"DSNY_070_103",NA,16.2,7.5,"",""
"DSNY_070_207",NA,14.2,16.5,"",""
"DSNY_070_092",NA,10.7,7.5,"",""
"DSNY_070_151",NA,4.2,13.5,"",""
"DSNY_070_059",NA,12.2,4.5,"",""
"DSNY_070_043",NA,4.2,4.5,"",""
"DSNY_070_139",NA,16.2,10.5,"",""
"DSNY_070_119",NA,6.2,10.5,"",""
"DSNY_070_159",NA,8.2,13.5,"",""
"DSNY_070_123",NA,8.2,10.5,"",""
"DSNY_070_144",NA,18.7,10.5,"",""
"DSNY_070_077",NA,3.2,7.5,"",""
"DSNY_070_100",NA,14.7,7.5,"",""
"DSNY_070_055",NA,10.2,4.5,"",""
"DSNY_070_018",NA,9.7,1.5,"",""
"DSNY_070_061",NA,13.2,4.5,"",""
"DSNY_070_076",NA,2.7,7.5,"",""
"DSNY_070_150",NA,3.7,13.5,"",""
"DSNY_070_022",NA,11.7,1.5,"",""
"DSNY_070_149",NA,3.2,13.5,"",""
"DSNY_070_122",NA,7.7,10.5,"",""
"DSNY_070_071",NA,18.2,4.5,"",""
"DSNY_070_091",NA,10.2,7.5,"",""
"DSNY_070_193",NA,7.2,16.5,"",""
"DSNY_070_028",NA,14.7,1.5,"",""
"DSNY_070_203",NA,12.2,16.5,"",""
"DSNY_070_191",NA,6.2,16.5,"",""
"DSNY_070_012",NA,6.7,1.5,"",""
"DSNY_070_140",NA,16.7,10.5,"",""
"DSNY_070_175",NA,16.2,13.5,"",""
"DSNY_070_145",NA,1.2,13.5,"",""
