"clipID","subplotID","xCoord","yCoord","status","eventDate"
"DSNY_060_171",NA,14.2,13.5,"",""
"DSNY_060_169",NA,13.2,13.5,"",""
"DSNY_060_083",NA,6.2,7.5,"",""
"DSNY_060_140",NA,16.7,10.5,"",""
"DSNY_060_199",NA,10.2,16.5,"",""
"DSNY_060_063",NA,14.2,4.5,"",""
"DSNY_060_074",NA,1.7,7.5,"",""
"DSNY_060_174",NA,15.7,13.5,"",""
"DSNY_060_079",NA,4.2,7.5,"",""
"DSNY_060_122",NA,7.7,10.5,"",""
"DSNY_060_180",NA,18.7,13.5,"",""
"DSNY_060_009",NA,5.2,1.5,"",""
"DSNY_060_209",NA,15.2,16.5,"",""
"DSNY_060_200",NA,10.7,16.5,"",""
"DSNY_060_188",NA,4.7,16.5,"",""
"DSNY_060_014",NA,7.7,1.5,"",""
"DSNY_060_065",NA,15.2,4.5,"",""
"DSNY_060_030",NA,15.7,1.5,"",""
"DSNY_060_161",NA,9.2,13.5,"",""
"DSNY_060_012",NA,6.7,1.5,"",""
"DSNY_060_157",NA,7.2,13.5,"",""
"DSNY_060_024",NA,12.7,1.5,"",""
"DSNY_060_094",NA,11.7,7.5,"",""
"DSNY_060_038",NA,1.7,4.5,"",""
"DSNY_060_172",NA,14.7,13.5,"",""
"DSNY_060_050",NA,7.7,4.5,"",""
"DSNY_060_206",NA,13.7,16.5,"",""
"DSNY_060_040",NA,2.7,4.5,"",""
"DSNY_060_096",NA,12.7,7.5,"",""
"DSNY_060_071",NA,18.2,4.5,"",""
"DSNY_060_020",NA,10.7,1.5,"",""
"DSNY_060_147",NA,2.2,13.5,"",""
"DSNY_060_141",NA,17.2,10.5,"",""
"DSNY_060_091",NA,10.2,7.5,"",""
"DSNY_060_060",NA,12.7,4.5,"",""
"DSNY_060_167",NA,12.2,13.5,"",""
"DSNY_060_154",NA,5.7,13.5,"",""
"DSNY_060_137",NA,15.2,10.5,"",""
"DSNY_060_026",NA,13.7,1.5,"",""
"DSNY_060_166",NA,11.7,13.5,"",""
"DSNY_060_016",NA,8.7,1.5,"",""
"DSNY_060_210",NA,15.7,16.5,"",""
"DSNY_060_092",NA,10.7,7.5,"",""
"DSNY_060_146",NA,1.7,13.5,"",""
"DSNY_060_078",NA,3.7,7.5,"",""
"DSNY_060_202",NA,11.7,16.5,"",""
"DSNY_060_023",NA,12.2,1.5,"",""
"DSNY_060_022",NA,11.7,1.5,"",""
"DSNY_060_179",NA,18.2,13.5,"",""
"DSNY_060_178",NA,17.7,13.5,"",""
"DSNY_060_070",NA,17.7,4.5,"",""
"DSNY_060_152",NA,4.7,13.5,"",""
"DSNY_060_039",NA,2.2,4.5,"",""
"DSNY_060_117",NA,5.2,10.5,"",""
"DSNY_060_198",NA,9.7,16.5,"",""
"DSNY_060_037",NA,1.2,4.5,"",""
"DSNY_060_150",NA,3.7,13.5,"",""
"DSNY_060_211",NA,16.2,16.5,"",""
"DSNY_060_031",NA,16.2,1.5,"",""
