"clipID","subplotID","xCoord","yCoord","status","eventDate"
"DSNY_064_160",NA,8.7,13.5,"",""
"DSNY_064_137",NA,15.2,10.5,"",""
"DSNY_064_163",NA,10.2,13.5,"",""
"DSNY_064_009",NA,5.2,1.5,"",""
"DSNY_064_100",NA,14.7,7.5,"",""
"DSNY_064_141",NA,17.2,10.5,"",""
"DSNY_064_150",NA,3.7,13.5,"",""
"DSNY_064_195",NA,8.2,16.5,"",""
"DSNY_064_066",NA,15.7,4.5,"",""
"DSNY_064_017",NA,9.2,1.5,"",""
"DSNY_064_187",NA,4.2,16.5,"",""
"DSNY_064_013",NA,7.2,1.5,"",""
"DSNY_064_135",NA,14.2,10.5,"",""
"DSNY_064_167",NA,12.2,13.5,"",""
"DSNY_064_208",NA,14.7,16.5,"",""
"DSNY_064_048",NA,6.7,4.5,"",""
"DSNY_064_020",NA,10.7,1.5,"",""
"DSNY_064_139",NA,16.2,10.5,"",""
"DSNY_064_117",NA,5.2,10.5,"",""
"DSNY_064_054",NA,9.7,4.5,"",""
"DSNY_064_081",NA,5.2,7.5,"",""
"DSNY_064_119",NA,6.2,10.5,"",""
"DSNY_064_121",NA,7.2,10.5,"",""
"DSNY_064_014",NA,7.7,1.5,"",""
"DSNY_064_072",NA,18.7,4.5,"",""
"DSNY_064_151",NA,4.2,13.5,"",""
"DSNY_064_166",NA,11.7,13.5,"",""
"DSNY_064_144",NA,18.7,10.5,"",""
"DSNY_064_082",NA,5.7,7.5,"",""
"DSNY_064_057",NA,11.2,4.5,"",""
"DSNY_064_060",NA,12.7,4.5,"",""
"DSNY_064_058",NA,11.7,4.5,"",""
"DSNY_064_169",NA,13.2,13.5,"",""
"DSNY_064_091",NA,10.2,7.5,"",""
"DSNY_064_164",NA,10.7,13.5,"",""
"DSNY_064_008",NA,4.7,1.5,"",""
"DSNY_064_094",NA,11.7,7.5,"",""
"DSNY_064_196",NA,8.7,16.5,"",""
"DSNY_064_159",NA,8.2,13.5,"",""
"DSNY_064_030",NA,15.7,1.5,"",""
"DSNY_064_202",NA,11.7,16.5,"",""
"DSNY_064_061",NA,13.2,4.5,"",""
"DSNY_064_052",NA,8.7,4.5,"",""
"DSNY_064_031",NA,16.2,1.5,"",""
"DSNY_064_125",NA,9.2,10.5,"",""
"DSNY_064_095",NA,12.2,7.5,"",""
"DSNY_064_075",NA,2.2,7.5,"",""
"DSNY_064_145",NA,1.2,13.5,"",""
"DSNY_064_069",NA,17.2,4.5,"",""
"DSNY_064_026",NA,13.7,1.5,"",""
"DSNY_064_203",NA,12.2,16.5,"",""
"DSNY_064_098",NA,13.7,7.5,"",""
"DSNY_064_096",NA,12.7,7.5,"",""
"DSNY_064_037",NA,1.2,4.5,"",""
"DSNY_064_023",NA,12.2,1.5,"",""
"DSNY_064_027",NA,14.2,1.5,"",""
"DSNY_064_071",NA,18.2,4.5,"",""
"DSNY_064_103",NA,16.2,7.5,"",""
"DSNY_064_068",NA,16.7,4.5,"",""
"DSNY_064_102",NA,15.7,7.5,"",""
"DSNY_064_046",NA,5.7,4.5,"",""
"DSNY_064_019",NA,10.2,1.5,"",""
"DSNY_064_192",NA,6.7,16.5,"",""
"DSNY_064_042",NA,3.7,4.5,"",""
"DSNY_064_171",NA,14.2,13.5,"",""
"DSNY_064_190",NA,5.7,16.5,"",""
"DSNY_064_126",NA,9.7,10.5,"",""
"DSNY_064_073",NA,1.2,7.5,"",""
"DSNY_064_070",NA,17.7,4.5,"",""
"DSNY_064_078",NA,3.7,7.5,"",""
"DSNY_064_158",NA,7.7,13.5,"",""
"DSNY_064_161",NA,9.2,13.5,"",""
"DSNY_064_204",NA,12.7,16.5,"",""
"DSNY_064_116",NA,4.7,10.5,"",""
"DSNY_064_170",NA,13.7,13.5,"",""
"DSNY_064_194",NA,7.7,16.5,"",""
"DSNY_064_025",NA,13.2,1.5,"",""
"DSNY_064_050",NA,7.7,4.5,"",""
"DSNY_064_188",NA,4.7,16.5,"",""
"DSNY_064_047",NA,6.2,4.5,"",""
"DSNY_064_197",NA,9.2,16.5,"",""
"DSNY_064_101",NA,15.2,7.5,"",""
"DSNY_064_079",NA,4.2,7.5,"",""
"DSNY_064_155",NA,6.2,13.5,"",""
"DSNY_064_044",NA,4.7,4.5,"",""
"DSNY_064_156",NA,6.7,13.5,"",""
"DSNY_064_172",NA,14.7,13.5,"",""
"DSNY_064_148",NA,2.7,13.5,"",""
"DSNY_064_115",NA,4.2,10.5,"",""
"DSNY_064_045",NA,5.2,4.5,"",""
"DSNY_064_063",NA,14.2,4.5,"",""
"DSNY_064_149",NA,3.2,13.5,"",""
"DSNY_064_097",NA,13.2,7.5,"",""
"DSNY_064_059",NA,12.2,4.5,"",""
"DSNY_064_022",NA,11.7,1.5,"",""
"DSNY_064_168",NA,12.7,13.5,"",""
"DSNY_064_198",NA,9.7,16.5,"",""
"DSNY_064_147",NA,2.2,13.5,"",""
"DSNY_064_199",NA,10.2,16.5,"",""
"DSNY_064_209",NA,15.2,16.5,"",""
"DSNY_064_157",NA,7.2,13.5,"",""
"DSNY_064_049",NA,7.2,4.5,"",""
"DSNY_064_178",NA,17.7,13.5,"",""
"DSNY_064_210",NA,15.7,16.5,"",""
"DSNY_064_007",NA,4.2,1.5,"",""
"DSNY_064_180",NA,18.7,13.5,"",""
"DSNY_064_173",NA,15.2,13.5,"",""
"DSNY_064_076",NA,2.7,7.5,"",""
"DSNY_064_067",NA,16.2,4.5,"",""
"DSNY_064_024",NA,12.7,1.5,"",""
"DSNY_064_138",NA,15.7,10.5,"",""
"DSNY_064_006",NA,3.7,1.5,"",""
"DSNY_064_015",NA,8.2,1.5,"",""
"DSNY_064_077",NA,3.2,7.5,"",""
"DSNY_064_092",NA,10.7,7.5,"",""
"DSNY_064_029",NA,15.2,1.5,"",""
"DSNY_064_162",NA,9.7,13.5,"",""
"DSNY_064_074",NA,1.7,7.5,"",""
"DSNY_064_207",NA,14.2,16.5,"",""
"DSNY_064_206",NA,13.7,16.5,"",""
"DSNY_064_191",NA,6.2,16.5,"",""
"DSNY_064_028",NA,14.7,1.5,"",""
"DSNY_064_165",NA,11.2,13.5,"",""
"DSNY_064_055",NA,10.2,4.5,"",""
"DSNY_064_143",NA,18.2,10.5,"",""
"DSNY_064_177",NA,17.2,13.5,"",""
"DSNY_064_062",NA,13.7,4.5,"",""
"DSNY_064_040",NA,2.7,4.5,"",""
"DSNY_064_038",NA,1.7,4.5,"",""
"DSNY_064_039",NA,2.2,4.5,"",""
"DSNY_064_152",NA,4.7,13.5,"",""
"DSNY_064_146",NA,1.7,13.5,"",""
"DSNY_064_201",NA,11.2,16.5,"",""
"DSNY_064_053",NA,9.2,4.5,"",""
"DSNY_064_099",NA,14.2,7.5,"",""
"DSNY_064_205",NA,13.2,16.5,"",""
"DSNY_064_093",NA,11.2,7.5,"",""
"DSNY_064_140",NA,16.7,10.5,"",""
"DSNY_064_114",NA,3.7,10.5,"",""
"DSNY_064_064",NA,14.7,4.5,"",""
"DSNY_064_043",NA,4.2,4.5,"",""
"DSNY_064_021",NA,11.2,1.5,"",""
"DSNY_064_174",NA,15.7,13.5,"",""
"DSNY_064_016",NA,8.7,1.5,"",""
"DSNY_064_153",NA,5.2,13.5,"",""
"DSNY_064_051",NA,8.2,4.5,"",""
"DSNY_064_056",NA,10.7,4.5,"",""
"DSNY_064_118",NA,5.7,10.5,"",""
"DSNY_064_012",NA,6.7,1.5,"",""
"DSNY_064_080",NA,4.7,7.5,"",""
"DSNY_064_083",NA,6.2,7.5,"",""
"DSNY_064_142",NA,17.7,10.5,"",""
"DSNY_064_124",NA,8.7,10.5,"",""
"DSNY_064_136",NA,14.7,10.5,"",""
"DSNY_064_018",NA,9.7,1.5,"",""
"DSNY_064_200",NA,10.7,16.5,"",""
"DSNY_064_176",NA,16.7,13.5,"",""
"DSNY_064_041",NA,3.2,4.5,"",""
"DSNY_064_211",NA,16.2,16.5,"",""
"DSNY_064_123",NA,8.2,10.5,"",""
"DSNY_064_186",NA,3.7,16.5,"",""
"DSNY_064_120",NA,6.7,10.5,"",""
"DSNY_064_011",NA,6.2,1.5,"",""
"DSNY_064_175",NA,16.2,13.5,"",""
"DSNY_064_193",NA,7.2,16.5,"",""
"DSNY_064_189",NA,5.2,16.5,"",""
"DSNY_064_154",NA,5.7,13.5,"",""
"DSNY_064_179",NA,18.2,13.5,"",""
"DSNY_064_134",NA,13.7,10.5,"",""
"DSNY_064_010",NA,5.7,1.5,"",""
"DSNY_064_122",NA,7.7,10.5,"",""
"DSNY_064_065",NA,15.2,4.5,"",""
