"clip_ID","grid_ID","x_coord","y_coord"
"DSNY_063_198",198,9.7,16.5
"DSNY_063_076",76,2.7,7.5
"DSNY_063_117",117,5.2,10.5
"DSNY_063_189",189,5.2,16.5
"DSNY_063_155",155,6.2,13.5
"DSNY_063_039",39,2.2,4.5
"DSNY_063_008",8,4.7,1.5
"DSNY_063_082",82,5.7,7.5
"DSNY_063_020",20,10.7,1.5
"DSNY_063_081",81,5.2,7.5
"DSNY_063_168",168,12.7,13.5
"DSNY_063_095",95,12.2,7.5
"DSNY_063_126",126,9.7,10.5
"DSNY_063_194",194,7.7,16.5
"DSNY_063_204",204,12.7,16.5
"DSNY_063_051",51,8.2,4.5
"DSNY_063_172",172,14.7,13.5
"DSNY_063_143",143,18.2,10.5
"DSNY_063_077",77,3.2,7.5
"DSNY_063_119",119,6.2,10.5
"DSNY_063_009",9,5.2,1.5
"DSNY_063_023",23,12.2,1.5
"DSNY_063_195",195,8.2,16.5
"DSNY_063_191",191,6.2,16.5
"DSNY_063_018",18,9.7,1.5
"DSNY_063_210",210,15.7,16.5
"DSNY_063_149",149,3.2,13.5
"DSNY_063_064",64,14.7,4.5
"DSNY_063_101",101,15.2,7.5
"DSNY_063_152",152,4.7,13.5
"DSNY_063_048",48,6.7,4.5
"DSNY_063_102",102,15.7,7.5
"DSNY_063_094",94,11.7,7.5
"DSNY_063_052",52,8.7,4.5
"DSNY_063_055",55,10.2,4.5
"DSNY_063_092",92,10.7,7.5
"DSNY_063_167",167,12.2,13.5
"DSNY_063_114",114,3.7,10.5
"DSNY_063_024",24,12.7,1.5
"DSNY_063_047",47,6.2,4.5
"DSNY_063_083",83,6.2,7.5
"DSNY_063_074",74,1.7,7.5
"DSNY_063_060",60,12.7,4.5
"DSNY_063_029",29,15.2,1.5
"DSNY_063_065",65,15.2,4.5
"DSNY_063_050",50,7.7,4.5
"DSNY_063_070",70,17.7,4.5
"DSNY_063_144",144,18.7,10.5
"DSNY_063_173",173,15.2,13.5
"DSNY_063_011",11,6.2,1.5
"DSNY_063_075",75,2.2,7.5
"DSNY_063_007",7,4.2,1.5
"DSNY_063_038",38,1.7,4.5
"DSNY_063_175",175,16.2,13.5
"DSNY_063_157",157,7.2,13.5
"DSNY_063_186",186,3.7,16.5
"DSNY_063_207",207,14.2,16.5
"DSNY_063_164",164,10.7,13.5
"DSNY_063_199",199,10.2,16.5
"DSNY_063_006",6,3.7,1.5
"DSNY_063_057",57,11.2,4.5
"DSNY_063_135",135,14.2,10.5
"DSNY_063_027",27,14.2,1.5
"DSNY_063_202",202,11.7,16.5
"DSNY_063_021",21,11.2,1.5
"DSNY_063_063",63,14.2,4.5
"DSNY_063_121",121,7.2,10.5
"DSNY_063_161",161,9.2,13.5
"DSNY_063_171",171,14.2,13.5
"DSNY_063_142",142,17.7,10.5
"DSNY_063_190",190,5.7,16.5
