"clipID","subplotID","xCoord","yCoord","status","eventDate"
"STER_016_125",NA,9.2,10.5,"",""
"STER_016_015",NA,8.2,1.5,"",""
"STER_016_161",NA,9.2,13.5,"",""
"STER_016_075",NA,2.2,7.5,"",""
"STER_016_178",NA,17.7,13.5,"",""
"STER_016_063",NA,14.2,4.5,"",""
"STER_016_139",NA,16.2,10.5,"",""
"STER_016_079",NA,4.2,7.5,"",""
"STER_016_043",NA,4.2,4.5,"",""
"STER_016_049",NA,7.2,4.5,"",""
"STER_016_013",NA,7.2,1.5,"",""
"STER_016_046",NA,5.7,4.5,"",""
"STER_016_159",NA,8.2,13.5,"",""
"STER_016_044",NA,4.7,4.5,"",""
"STER_016_091",NA,10.2,7.5,"",""
"STER_016_123",NA,8.2,10.5,"",""
"STER_016_095",NA,12.2,7.5,"",""
"STER_016_203",NA,12.2,16.5,"",""
"STER_016_021",NA,11.2,1.5,"",""
"STER_016_144",NA,18.7,10.5,"",""
"STER_016_135",NA,14.2,10.5,"",""
"STER_016_072",NA,18.7,4.5,"",""
"STER_016_158",NA,7.7,13.5,"",""
"STER_016_103",NA,16.2,7.5,"",""
"STER_016_050",NA,7.7,4.5,"",""
"STER_016_136",NA,14.7,10.5,"",""
"STER_016_067",NA,16.2,4.5,"",""
"STER_016_011",NA,6.2,1.5,"",""
"STER_016_096",NA,12.7,7.5,"",""
"STER_016_056",NA,10.7,4.5,"",""
"STER_016_173",NA,15.2,13.5,"",""
"STER_016_142",NA,17.7,10.5,"",""
"STER_016_174",NA,15.7,13.5,"",""
"STER_016_156",NA,6.7,13.5,"",""
"STER_016_209",NA,15.2,16.5,"",""
"STER_016_208",NA,14.7,16.5,"",""
"STER_016_038",NA,1.7,4.5,"",""
"STER_016_211",NA,16.2,16.5,"",""
"STER_016_060",NA,12.7,4.5,"",""
"STER_016_029",NA,15.2,1.5,"",""
"STER_016_062",NA,13.7,4.5,"",""
"STER_016_077",NA,3.2,7.5,"",""
"STER_016_171",NA,14.2,13.5,"",""
"STER_016_200",NA,10.7,16.5,"",""
"STER_016_166",NA,11.7,13.5,"",""
"STER_016_164",NA,10.7,13.5,"",""
"STER_016_202",NA,11.7,16.5,"",""
"STER_016_055",NA,10.2,4.5,"",""
"STER_016_204",NA,12.7,16.5,"",""
"STER_016_165",NA,11.2,13.5,"",""
"STER_016_140",NA,16.7,10.5,"",""
"STER_016_114",NA,3.7,10.5,"",""
"STER_016_147",NA,2.2,13.5,"",""
"STER_016_042",NA,3.7,4.5,"",""
"STER_016_116",NA,4.7,10.5,"",""
"STER_016_074",NA,1.7,7.5,"",""
"STER_016_045",NA,5.2,4.5,"",""
"STER_016_157",NA,7.2,13.5,"",""
"STER_016_092",NA,10.7,7.5,"",""
"STER_016_066",NA,15.7,4.5,"",""
"STER_016_122",NA,7.7,10.5,"",""
"STER_016_179",NA,18.2,13.5,"",""
"STER_016_008",NA,4.7,1.5,"",""
"STER_016_198",NA,9.7,16.5,"",""
"STER_016_069",NA,17.2,4.5,"",""
"STER_016_126",NA,9.7,10.5,"",""
"STER_016_093",NA,11.2,7.5,"",""
"STER_016_169",NA,13.2,13.5,"",""
"STER_016_068",NA,16.7,4.5,"",""
"STER_016_167",NA,12.2,13.5,"",""
"STER_016_148",NA,2.7,13.5,"",""
"STER_016_180",NA,18.7,13.5,"",""
"STER_016_151",NA,4.2,13.5,"",""
"STER_016_170",NA,13.7,13.5,"",""
"STER_016_194",NA,7.7,16.5,"",""
"STER_016_031",NA,16.2,1.5,"",""
"STER_016_051",NA,8.2,4.5,"",""
"STER_016_007",NA,4.2,1.5,"",""
"STER_016_076",NA,2.7,7.5,"",""
"STER_016_019",NA,10.2,1.5,"",""
"STER_016_195",NA,8.2,16.5,"",""
"STER_016_028",NA,14.7,1.5,"",""
"STER_016_155",NA,6.2,13.5,"",""
"STER_016_024",NA,12.7,1.5,"",""
"STER_016_065",NA,15.2,4.5,"",""
"STER_016_027",NA,14.2,1.5,"",""
"STER_016_115",NA,4.2,10.5,"",""
"STER_016_152",NA,4.7,13.5,"",""
"STER_016_176",NA,16.7,13.5,"",""
"STER_016_009",NA,5.2,1.5,"",""
"STER_016_146",NA,1.7,13.5,"",""
"STER_016_201",NA,11.2,16.5,"",""
"STER_016_059",NA,12.2,4.5,"",""
"STER_016_143",NA,18.2,10.5,"",""
"STER_016_020",NA,10.7,1.5,"",""
"STER_016_017",NA,9.2,1.5,"",""
"STER_016_138",NA,15.7,10.5,"",""
"STER_016_145",NA,1.2,13.5,"",""
"STER_016_141",NA,17.2,10.5,"",""
"STER_016_040",NA,2.7,4.5,"",""
"STER_016_018",NA,9.7,1.5,"",""
"STER_016_162",NA,9.7,13.5,"",""
"STER_016_080",NA,4.7,7.5,"",""
"STER_016_012",NA,6.7,1.5,"",""
"STER_016_078",NA,3.7,7.5,"",""
"STER_016_030",NA,15.7,1.5,"",""
"STER_016_192",NA,6.7,16.5,"",""
"STER_016_058",NA,11.7,4.5,"",""
"STER_016_010",NA,5.7,1.5,"",""
"STER_016_118",NA,5.7,10.5,"",""
"STER_016_025",NA,13.2,1.5,"",""
"STER_016_187",NA,4.2,16.5,"",""
"STER_016_039",NA,2.2,4.5,"",""
"STER_016_177",NA,17.2,13.5,"",""
"STER_016_026",NA,13.7,1.5,"",""
"STER_016_047",NA,6.2,4.5,"",""
"STER_016_205",NA,13.2,16.5,"",""
"STER_016_061",NA,13.2,4.5,"",""
"STER_016_206",NA,13.7,16.5,"",""
"STER_016_121",NA,7.2,10.5,"",""
"STER_016_137",NA,15.2,10.5,"",""
"STER_016_188",NA,4.7,16.5,"",""
"STER_016_150",NA,3.7,13.5,"",""
"STER_016_197",NA,9.2,16.5,"",""
"STER_016_134",NA,13.7,10.5,"",""
"STER_016_054",NA,9.7,4.5,"",""
"STER_016_006",NA,3.7,1.5,"",""
"STER_016_014",NA,7.7,1.5,"",""
"STER_016_057",NA,11.2,4.5,"",""
"STER_016_041",NA,3.2,4.5,"",""
"STER_016_160",NA,8.7,13.5,"",""
"STER_016_191",NA,6.2,16.5,"",""
"STER_016_153",NA,5.2,13.5,"",""
"STER_016_053",NA,9.2,4.5,"",""
"STER_016_149",NA,3.2,13.5,"",""
"STER_016_196",NA,8.7,16.5,"",""
"STER_016_022",NA,11.7,1.5,"",""
"STER_016_101",NA,15.2,7.5,"",""
"STER_016_186",NA,3.7,16.5,"",""
"STER_016_168",NA,12.7,13.5,"",""
"STER_016_193",NA,7.2,16.5,"",""
"STER_016_016",NA,8.7,1.5,"",""
"STER_016_082",NA,5.7,7.5,"",""
"STER_016_083",NA,6.2,7.5,"",""
"STER_016_117",NA,5.2,10.5,"",""
"STER_016_023",NA,12.2,1.5,"",""
"STER_016_037",NA,1.2,4.5,"",""
"STER_016_094",NA,11.7,7.5,"",""
"STER_016_124",NA,8.7,10.5,"",""
"STER_016_120",NA,6.7,10.5,"",""
"STER_016_073",NA,1.2,7.5,"",""
"STER_016_154",NA,5.7,13.5,"",""
"STER_016_097",NA,13.2,7.5,"",""
"STER_016_100",NA,14.7,7.5,"",""
"STER_016_048",NA,6.7,4.5,"",""
"STER_016_099",NA,14.2,7.5,"",""
"STER_016_189",NA,5.2,16.5,"",""
"STER_016_081",NA,5.2,7.5,"",""
"STER_016_207",NA,14.2,16.5,"",""
"STER_016_210",NA,15.7,16.5,"",""
"STER_016_199",NA,10.2,16.5,"",""
"STER_016_052",NA,8.7,4.5,"",""
"STER_016_175",NA,16.2,13.5,"",""
"STER_016_163",NA,10.2,13.5,"",""
"STER_016_190",NA,5.7,16.5,"",""
"STER_016_119",NA,6.2,10.5,"",""
"STER_016_070",NA,17.7,4.5,"",""
"STER_016_071",NA,18.2,4.5,"",""
"STER_016_172",NA,14.7,13.5,"",""
"STER_016_098",NA,13.7,7.5,"",""
"STER_016_102",NA,15.7,7.5,"",""
"STER_016_064",NA,14.7,4.5,"",""
