"clipID","subplotID","xCoord","yCoord","status","eventDate"
"STER_013_026",NA,13.7,1.5,"",""
"STER_013_014",NA,7.7,1.5,"",""
"STER_013_038",NA,1.7,4.5,"",""
"STER_013_206",NA,13.7,16.5,"",""
"STER_013_194",NA,7.7,16.5,"",""
"STER_013_029",NA,15.2,1.5,"",""
"STER_013_202",NA,11.7,16.5,"",""
"STER_013_188",NA,4.7,16.5,"",""
"STER_013_045",NA,5.2,4.5,"",""
"STER_013_179",NA,18.2,13.5,"",""
"STER_013_192",NA,6.7,16.5,"",""
"STER_013_163",NA,10.2,13.5,"",""
"STER_013_025",NA,13.2,1.5,"",""
"STER_013_143",NA,18.2,10.5,"",""
"STER_013_124",NA,8.7,10.5,"",""
"STER_013_062",NA,13.7,4.5,"",""
"STER_013_012",NA,6.7,1.5,"",""
"STER_013_144",NA,18.7,10.5,"",""
"STER_013_141",NA,17.2,10.5,"",""
"STER_013_006",NA,3.7,1.5,"",""
"STER_013_146",NA,1.7,13.5,"",""
"STER_013_137",NA,15.2,10.5,"",""
"STER_013_162",NA,9.7,13.5,"",""
"STER_013_054",NA,9.7,4.5,"",""
"STER_013_097",NA,13.2,7.5,"",""
"STER_013_168",NA,12.7,13.5,"",""
"STER_013_081",NA,5.2,7.5,"",""
"STER_013_120",NA,6.7,10.5,"",""
"STER_013_009",NA,5.2,1.5,"",""
"STER_013_083",NA,6.2,7.5,"",""
"STER_013_152",NA,4.7,13.5,"",""
"STER_013_125",NA,9.2,10.5,"",""
"STER_013_172",NA,14.7,13.5,"",""
"STER_013_075",NA,2.2,7.5,"",""
"STER_013_046",NA,5.7,4.5,"",""
"STER_013_158",NA,7.7,13.5,"",""
"STER_013_191",NA,6.2,16.5,"",""
"STER_013_190",NA,5.7,16.5,"",""
"STER_013_018",NA,9.7,1.5,"",""
"STER_013_211",NA,16.2,16.5,"",""
"STER_013_065",NA,15.2,4.5,"",""
"STER_013_138",NA,15.7,10.5,"",""
"STER_013_067",NA,16.2,4.5,"",""
"STER_013_164",NA,10.7,13.5,"",""
"STER_013_142",NA,17.7,10.5,"",""
"STER_013_115",NA,4.2,10.5,"",""
"STER_013_027",NA,14.2,1.5,"",""
"STER_013_167",NA,12.2,13.5,"",""
"STER_013_205",NA,13.2,16.5,"",""
"STER_013_098",NA,13.7,7.5,"",""
"STER_013_173",NA,15.2,13.5,"",""
"STER_013_068",NA,16.7,4.5,"",""
"STER_013_116",NA,4.7,10.5,"",""
"STER_013_118",NA,5.7,10.5,"",""
"STER_013_096",NA,12.7,7.5,"",""
"STER_013_095",NA,12.2,7.5,"",""
"STER_013_010",NA,5.7,1.5,"",""
"STER_013_092",NA,10.7,7.5,"",""
"STER_013_186",NA,3.7,16.5,"",""
"STER_013_021",NA,11.2,1.5,"",""
"STER_013_008",NA,4.7,1.5,"",""
"STER_013_022",NA,11.7,1.5,"",""
"STER_013_165",NA,11.2,13.5,"",""
"STER_013_080",NA,4.7,7.5,"",""
"STER_013_042",NA,3.7,4.5,"",""
"STER_013_201",NA,11.2,16.5,"",""
"STER_013_166",NA,11.7,13.5,"",""
"STER_013_017",NA,9.2,1.5,"",""
"STER_013_171",NA,14.2,13.5,"",""
"STER_013_051",NA,8.2,4.5,"",""
"STER_013_135",NA,14.2,10.5,"",""
"STER_013_169",NA,13.2,13.5,"",""
"STER_013_210",NA,15.7,16.5,"",""
"STER_013_077",NA,3.2,7.5,"",""
"STER_013_049",NA,7.2,4.5,"",""
"STER_013_145",NA,1.2,13.5,"",""
"STER_013_064",NA,14.7,4.5,"",""
"STER_013_199",NA,10.2,16.5,"",""
"STER_013_208",NA,14.7,16.5,"",""
"STER_013_153",NA,5.2,13.5,"",""
"STER_013_078",NA,3.7,7.5,"",""
"STER_013_189",NA,5.2,16.5,"",""
"STER_013_101",NA,15.2,7.5,"",""
"STER_013_058",NA,11.7,4.5,"",""
"STER_013_160",NA,8.7,13.5,"",""
"STER_013_061",NA,13.2,4.5,"",""
"STER_013_147",NA,2.2,13.5,"",""
"STER_013_031",NA,16.2,1.5,"",""
"STER_013_023",NA,12.2,1.5,"",""
"STER_013_136",NA,14.7,10.5,"",""
"STER_013_074",NA,1.7,7.5,"",""
"STER_013_197",NA,9.2,16.5,"",""
"STER_013_175",NA,16.2,13.5,"",""
"STER_013_020",NA,10.7,1.5,"",""
"STER_013_121",NA,7.2,10.5,"",""
"STER_013_060",NA,12.7,4.5,"",""
"STER_013_148",NA,2.7,13.5,"",""
"STER_013_015",NA,8.2,1.5,"",""
"STER_013_019",NA,10.2,1.5,"",""
"STER_013_028",NA,14.7,1.5,"",""
"STER_013_139",NA,16.2,10.5,"",""
"STER_013_071",NA,18.2,4.5,"",""
"STER_013_011",NA,6.2,1.5,"",""
"STER_013_134",NA,13.7,10.5,"",""
"STER_013_066",NA,15.7,4.5,"",""
"STER_013_100",NA,14.7,7.5,"",""
"STER_013_117",NA,5.2,10.5,"",""
"STER_013_082",NA,5.7,7.5,"",""
"STER_013_072",NA,18.7,4.5,"",""
"STER_013_044",NA,4.7,4.5,"",""
"STER_013_059",NA,12.2,4.5,"",""
"STER_013_050",NA,7.7,4.5,"",""
"STER_013_140",NA,16.7,10.5,"",""
"STER_013_150",NA,3.7,13.5,"",""
"STER_013_119",NA,6.2,10.5,"",""
"STER_013_193",NA,7.2,16.5,"",""
"STER_013_176",NA,16.7,13.5,"",""
"STER_013_207",NA,14.2,16.5,"",""
"STER_013_203",NA,12.2,16.5,"",""
"STER_013_126",NA,9.7,10.5,"",""
"STER_013_187",NA,4.2,16.5,"",""
"STER_013_114",NA,3.7,10.5,"",""
"STER_013_069",NA,17.2,4.5,"",""
"STER_013_024",NA,12.7,1.5,"",""
"STER_013_079",NA,4.2,7.5,"",""
"STER_013_076",NA,2.7,7.5,"",""
"STER_013_103",NA,16.2,7.5,"",""
"STER_013_056",NA,10.7,4.5,"",""
"STER_013_043",NA,4.2,4.5,"",""
"STER_013_200",NA,10.7,16.5,"",""
"STER_013_063",NA,14.2,4.5,"",""
"STER_013_149",NA,3.2,13.5,"",""
"STER_013_157",NA,7.2,13.5,"",""
"STER_013_057",NA,11.2,4.5,"",""
"STER_013_174",NA,15.7,13.5,"",""
"STER_013_073",NA,1.2,7.5,"",""
"STER_013_094",NA,11.7,7.5,"",""
"STER_013_196",NA,8.7,16.5,"",""
"STER_013_154",NA,5.7,13.5,"",""
"STER_013_040",NA,2.7,4.5,"",""
"STER_013_204",NA,12.7,16.5,"",""
"STER_013_123",NA,8.2,10.5,"",""
"STER_013_102",NA,15.7,7.5,"",""
"STER_013_048",NA,6.7,4.5,"",""
"STER_013_198",NA,9.7,16.5,"",""
"STER_013_055",NA,10.2,4.5,"",""
"STER_013_047",NA,6.2,4.5,"",""
"STER_013_209",NA,15.2,16.5,"",""
"STER_013_091",NA,10.2,7.5,"",""
"STER_013_161",NA,9.2,13.5,"",""
"STER_013_016",NA,8.7,1.5,"",""
"STER_013_155",NA,6.2,13.5,"",""
"STER_013_007",NA,4.2,1.5,"",""
"STER_013_013",NA,7.2,1.5,"",""
"STER_013_170",NA,13.7,13.5,"",""
"STER_013_039",NA,2.2,4.5,"",""
"STER_013_122",NA,7.7,10.5,"",""
"STER_013_052",NA,8.7,4.5,"",""
"STER_013_070",NA,17.7,4.5,"",""
