"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_074_010",NA,5.7,1.5,"",""
"CPER_074_050",NA,7.7,4.5,"",""
"CPER_074_065",NA,15.2,4.5,"",""
"CPER_074_012",NA,6.7,1.5,"",""
"CPER_074_147",NA,2.2,13.5,"",""
"CPER_074_170",NA,13.7,13.5,"",""
"CPER_074_008",NA,4.7,1.5,"",""
"CPER_074_120",NA,6.7,10.5,"",""
"CPER_074_020",NA,10.7,1.5,"",""
"CPER_074_180",NA,18.7,13.5,"",""
"CPER_074_049",NA,7.2,4.5,"",""
"CPER_074_070",NA,17.7,4.5,"",""
"CPER_074_200",NA,10.7,16.5,"",""
"CPER_074_119",NA,6.2,10.5,"",""
"CPER_074_190",NA,5.7,16.5,"",""
"CPER_074_015",NA,8.2,1.5,"",""
"CPER_074_018",NA,9.7,1.5,"",""
"CPER_074_069",NA,17.2,4.5,"",""
"CPER_074_164",NA,10.7,13.5,"",""
"CPER_074_115",NA,4.2,10.5,"",""
"CPER_074_188",NA,4.7,16.5,"",""
"CPER_074_051",NA,8.2,4.5,"",""
"CPER_074_118",NA,5.7,10.5,"",""
"CPER_074_208",NA,14.7,16.5,"",""
"CPER_074_163",NA,10.2,13.5,"",""
"CPER_074_095",NA,12.2,7.5,"",""
"CPER_074_158",NA,7.7,13.5,"",""
"CPER_074_099",NA,14.2,7.5,"",""
"CPER_074_152",NA,4.7,13.5,"",""
"CPER_074_207",NA,14.2,16.5,"",""
"CPER_074_073",NA,1.2,7.5,"",""
"CPER_074_134",NA,13.7,10.5,"",""
"CPER_074_146",NA,1.7,13.5,"",""
"CPER_074_063",NA,14.2,4.5,"",""
"CPER_074_019",NA,10.2,1.5,"",""
"CPER_074_197",NA,9.2,16.5,"",""
"CPER_074_177",NA,17.2,13.5,"",""
"CPER_074_173",NA,15.2,13.5,"",""
"CPER_074_017",NA,9.2,1.5,"",""
"CPER_074_072",NA,18.7,4.5,"",""
"CPER_074_124",NA,8.7,10.5,"",""
"CPER_074_160",NA,8.7,13.5,"",""
"CPER_074_014",NA,7.7,1.5,"",""
"CPER_074_079",NA,4.2,7.5,"",""
"CPER_074_117",NA,5.2,10.5,"",""
"CPER_074_153",NA,5.2,13.5,"",""
"CPER_074_031",NA,16.2,1.5,"",""
"CPER_074_053",NA,9.2,4.5,"",""
"CPER_074_210",NA,15.7,16.5,"",""
"CPER_074_009",NA,5.2,1.5,"",""
"CPER_074_075",NA,2.2,7.5,"",""
"CPER_074_024",NA,12.7,1.5,"",""
"CPER_074_067",NA,16.2,4.5,"",""
"CPER_074_161",NA,9.2,13.5,"",""
"CPER_074_169",NA,13.2,13.5,"",""
"CPER_074_094",NA,11.7,7.5,"",""
"CPER_074_157",NA,7.2,13.5,"",""
"CPER_074_081",NA,5.2,7.5,"",""
"CPER_074_083",NA,6.2,7.5,"",""
"CPER_074_068",NA,16.7,4.5,"",""
"CPER_074_178",NA,17.7,13.5,"",""
"CPER_074_151",NA,4.2,13.5,"",""
"CPER_074_172",NA,14.7,13.5,"",""
"CPER_074_201",NA,11.2,16.5,"",""
"CPER_074_100",NA,14.7,7.5,"",""
"CPER_074_191",NA,6.2,16.5,"",""
"CPER_074_046",NA,5.7,4.5,"",""
"CPER_074_098",NA,13.7,7.5,"",""
"CPER_074_168",NA,12.7,13.5,"",""
"CPER_074_096",NA,12.7,7.5,"",""
"CPER_074_066",NA,15.7,4.5,"",""
"CPER_074_174",NA,15.7,13.5,"",""
"CPER_074_026",NA,13.7,1.5,"",""
"CPER_074_198",NA,9.7,16.5,"",""
"CPER_074_023",NA,12.2,1.5,"",""
"CPER_074_165",NA,11.2,13.5,"",""
"CPER_074_040",NA,2.7,4.5,"",""
"CPER_074_016",NA,8.7,1.5,"",""
"CPER_074_202",NA,11.7,16.5,"",""
"CPER_074_209",NA,15.2,16.5,"",""
"CPER_074_195",NA,8.2,16.5,"",""
"CPER_074_166",NA,11.7,13.5,"",""
"CPER_074_039",NA,2.2,4.5,"",""
"CPER_074_121",NA,7.2,10.5,"",""
"CPER_074_211",NA,16.2,16.5,"",""
"CPER_074_097",NA,13.2,7.5,"",""
"CPER_074_042",NA,3.7,4.5,"",""
"CPER_074_076",NA,2.7,7.5,"",""
"CPER_074_156",NA,6.7,13.5,"",""
"CPER_074_054",NA,9.7,4.5,"",""
"CPER_074_205",NA,13.2,16.5,"",""
"CPER_074_043",NA,4.2,4.5,"",""
"CPER_074_101",NA,15.2,7.5,"",""
"CPER_074_052",NA,8.7,4.5,"",""
"CPER_074_143",NA,18.2,10.5,"",""
"CPER_074_154",NA,5.7,13.5,"",""
"CPER_074_013",NA,7.2,1.5,"",""
"CPER_074_102",NA,15.7,7.5,"",""
"CPER_074_194",NA,7.7,16.5,"",""
"CPER_074_148",NA,2.7,13.5,"",""
"CPER_074_080",NA,4.7,7.5,"",""
"CPER_074_011",NA,6.2,1.5,"",""
"CPER_074_028",NA,14.7,1.5,"",""
"CPER_074_137",NA,15.2,10.5,"",""
"CPER_074_122",NA,7.7,10.5,"",""
"CPER_074_074",NA,1.7,7.5,"",""
"CPER_074_060",NA,12.7,4.5,"",""
"CPER_074_141",NA,17.2,10.5,"",""
"CPER_074_056",NA,10.7,4.5,"",""
"CPER_074_123",NA,8.2,10.5,"",""
"CPER_074_077",NA,3.2,7.5,"",""
"CPER_074_175",NA,16.2,13.5,"",""
"CPER_074_204",NA,12.7,16.5,"",""
"CPER_074_071",NA,18.2,4.5,"",""
"CPER_074_027",NA,14.2,1.5,"",""
"CPER_074_171",NA,14.2,13.5,"",""
"CPER_074_041",NA,3.2,4.5,"",""
"CPER_074_162",NA,9.7,13.5,"",""
"CPER_074_022",NA,11.7,1.5,"",""
"CPER_074_149",NA,3.2,13.5,"",""
"CPER_074_057",NA,11.2,4.5,"",""
"CPER_074_155",NA,6.2,13.5,"",""
"CPER_074_159",NA,8.2,13.5,"",""
"CPER_074_059",NA,12.2,4.5,"",""
"CPER_074_196",NA,8.7,16.5,"",""
"CPER_074_144",NA,18.7,10.5,"",""
"CPER_074_116",NA,4.7,10.5,"",""
"CPER_074_048",NA,6.7,4.5,"",""
"CPER_074_167",NA,12.2,13.5,"",""
"CPER_074_114",NA,3.7,10.5,"",""
"CPER_074_140",NA,16.7,10.5,"",""
"CPER_074_179",NA,18.2,13.5,"",""
"CPER_074_064",NA,14.7,4.5,"",""
"CPER_074_029",NA,15.2,1.5,"",""
"CPER_074_047",NA,6.2,4.5,"",""
"CPER_074_126",NA,9.7,10.5,"",""
"CPER_074_142",NA,17.7,10.5,"",""
"CPER_074_176",NA,16.7,13.5,"",""
