"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_054_091",NA,10.2,7.5,"",""
"CPER_054_178",NA,17.7,13.5,"",""
"CPER_054_061",NA,13.2,4.5,"",""
"CPER_054_079",NA,4.2,7.5,"",""
"CPER_054_142",NA,17.7,10.5,"",""
"CPER_054_040",NA,2.7,4.5,"",""
"CPER_054_044",NA,4.7,4.5,"",""
"CPER_054_199",NA,10.2,16.5,"",""
"CPER_054_063",NA,14.2,4.5,"",""
"CPER_054_202",NA,11.7,16.5,"",""
"CPER_054_100",NA,14.7,7.5,"",""
"CPER_054_170",NA,13.7,13.5,"",""
"CPER_054_052",NA,8.7,4.5,"",""
"CPER_054_050",NA,7.7,4.5,"",""
"CPER_054_026",NA,13.7,1.5,"",""
"CPER_054_114",NA,3.7,10.5,"",""
"CPER_054_059",NA,12.2,4.5,"",""
"CPER_054_046",NA,5.7,4.5,"",""
"CPER_054_057",NA,11.2,4.5,"",""
"CPER_054_067",NA,16.2,4.5,"",""
"CPER_054_201",NA,11.2,16.5,"",""
"CPER_054_093",NA,11.2,7.5,"",""
"CPER_054_168",NA,12.7,13.5,"",""
"CPER_054_028",NA,14.7,1.5,"",""
"CPER_054_074",NA,1.7,7.5,"",""
"CPER_054_075",NA,2.2,7.5,"",""
"CPER_054_095",NA,12.2,7.5,"",""
"CPER_054_069",NA,17.2,4.5,"",""
"CPER_054_098",NA,13.7,7.5,"",""
"CPER_054_149",NA,3.2,13.5,"",""
"CPER_054_092",NA,10.7,7.5,"",""
"CPER_054_065",NA,15.2,4.5,"",""
"CPER_054_066",NA,15.7,4.5,"",""
"CPER_054_141",NA,17.2,10.5,"",""
"CPER_054_163",NA,10.2,13.5,"",""
"CPER_054_126",NA,9.7,10.5,"",""
"CPER_054_080",NA,4.7,7.5,"",""
"CPER_054_070",NA,17.7,4.5,"",""
"CPER_054_122",NA,7.7,10.5,"",""
"CPER_054_007",NA,4.2,1.5,"",""
"CPER_054_049",NA,7.2,4.5,"",""
"CPER_054_197",NA,9.2,16.5,"",""
"CPER_054_195",NA,8.2,16.5,"",""
"CPER_054_165",NA,11.2,13.5,"",""
"CPER_054_191",NA,6.2,16.5,"",""
"CPER_054_053",NA,9.2,4.5,"",""
"CPER_054_186",NA,3.7,16.5,"",""
"CPER_054_013",NA,7.2,1.5,"",""
"CPER_054_193",NA,7.2,16.5,"",""
"CPER_054_118",NA,5.7,10.5,"",""
"CPER_054_209",NA,15.2,16.5,"",""
