"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_049_093",NA,11.2,7.5,"",""
"CPER_049_092",NA,10.7,7.5,"",""
"CPER_049_057",NA,11.2,4.5,"",""
"CPER_049_175",NA,16.2,13.5,"",""
"CPER_049_055",NA,10.2,4.5,"",""
"CPER_049_191",NA,6.2,16.5,"",""
"CPER_049_025",NA,13.2,1.5,"",""
"CPER_049_091",NA,10.2,7.5,"",""
"CPER_049_013",NA,7.2,1.5,"",""
"CPER_049_016",NA,8.7,1.5,"",""
"CPER_049_201",NA,11.2,16.5,"",""
"CPER_049_147",NA,2.2,13.5,"",""
"CPER_049_029",NA,15.2,1.5,"",""
"CPER_049_162",NA,9.7,13.5,"",""
"CPER_049_024",NA,12.7,1.5,"",""
"CPER_049_210",NA,15.7,16.5,"",""
"CPER_049_203",NA,12.2,16.5,"",""
"CPER_049_200",NA,10.7,16.5,"",""
"CPER_049_178",NA,17.7,13.5,"",""
"CPER_049_196",NA,8.7,16.5,"",""
"CPER_049_038",NA,1.7,4.5,"",""
"CPER_049_070",NA,17.7,4.5,"",""
"CPER_049_122",NA,7.7,10.5,"",""
"CPER_049_065",NA,15.2,4.5,"",""
"CPER_049_020",NA,10.7,1.5,"",""
"CPER_049_077",NA,3.2,7.5,"",""
"CPER_049_146",NA,1.7,13.5,"",""
"CPER_049_199",NA,10.2,16.5,"",""
"CPER_049_028",NA,14.7,1.5,"",""
"CPER_049_179",NA,18.2,13.5,"",""
"CPER_049_197",NA,9.2,16.5,"",""
"CPER_049_068",NA,16.7,4.5,"",""
"CPER_049_157",NA,7.2,13.5,"",""
"CPER_049_063",NA,14.2,4.5,"",""
"CPER_049_023",NA,12.2,1.5,"",""
"CPER_049_066",NA,15.7,4.5,"",""
"CPER_049_158",NA,7.7,13.5,"",""
"CPER_049_117",NA,5.2,10.5,"",""
"CPER_049_163",NA,10.2,13.5,"",""
"CPER_049_149",NA,3.2,13.5,"",""
"CPER_049_207",NA,14.2,16.5,"",""
"CPER_049_164",NA,10.7,13.5,"",""
"CPER_049_115",NA,4.2,10.5,"",""
"CPER_049_050",NA,7.7,4.5,"",""
"CPER_049_170",NA,13.7,13.5,"",""
"CPER_049_205",NA,13.2,16.5,"",""
"CPER_049_114",NA,3.7,10.5,"",""
"CPER_049_171",NA,14.2,13.5,"",""
"CPER_049_030",NA,15.7,1.5,"",""
"CPER_049_051",NA,8.2,4.5,"",""
"CPER_049_045",NA,5.2,4.5,"",""
"CPER_049_027",NA,14.2,1.5,"",""
"CPER_049_143",NA,18.2,10.5,"",""
"CPER_049_095",NA,12.2,7.5,"",""
"CPER_049_194",NA,7.7,16.5,"",""
"CPER_049_017",NA,9.2,1.5,"",""
"CPER_049_097",NA,13.2,7.5,"",""
"CPER_049_046",NA,5.7,4.5,"",""
"CPER_049_103",NA,16.2,7.5,"",""
"CPER_049_067",NA,16.2,4.5,"",""
"CPER_049_137",NA,15.2,10.5,"",""
"CPER_049_150",NA,3.7,13.5,"",""
"CPER_049_078",NA,3.7,7.5,"",""
"CPER_049_014",NA,7.7,1.5,"",""
"CPER_049_076",NA,2.7,7.5,"",""
"CPER_049_056",NA,10.7,4.5,"",""
"CPER_049_123",NA,8.2,10.5,"",""
"CPER_049_053",NA,9.2,4.5,"",""
"CPER_049_173",NA,15.2,13.5,"",""
"CPER_049_049",NA,7.2,4.5,"",""
"CPER_049_009",NA,5.2,1.5,"",""
"CPER_049_192",NA,6.7,16.5,"",""
"CPER_049_048",NA,6.7,4.5,"",""
"CPER_049_037",NA,1.2,4.5,"",""
"CPER_049_169",NA,13.2,13.5,"",""
"CPER_049_172",NA,14.7,13.5,"",""
"CPER_049_204",NA,12.7,16.5,"",""
"CPER_049_102",NA,15.7,7.5,"",""
"CPER_049_116",NA,4.7,10.5,"",""
"CPER_049_161",NA,9.2,13.5,"",""
"CPER_049_140",NA,16.7,10.5,"",""
"CPER_049_052",NA,8.7,4.5,"",""
"CPER_049_074",NA,1.7,7.5,"",""
"CPER_049_080",NA,4.7,7.5,"",""
"CPER_049_165",NA,11.2,13.5,"",""
"CPER_049_010",NA,5.7,1.5,"",""
"CPER_049_202",NA,11.7,16.5,"",""
"CPER_049_064",NA,14.7,4.5,"",""
"CPER_049_142",NA,17.7,10.5,"",""
"CPER_049_198",NA,9.7,16.5,"",""
"CPER_049_124",NA,8.7,10.5,"",""
"CPER_049_026",NA,13.7,1.5,"",""
"CPER_049_135",NA,14.2,10.5,"",""
"CPER_049_138",NA,15.7,10.5,"",""
"CPER_049_098",NA,13.7,7.5,"",""
"CPER_049_094",NA,11.7,7.5,"",""
"CPER_049_187",NA,4.2,16.5,"",""
"CPER_049_193",NA,7.2,16.5,"",""
"CPER_049_079",NA,4.2,7.5,"",""
"CPER_049_190",NA,5.7,16.5,"",""
"CPER_049_118",NA,5.7,10.5,"",""
"CPER_049_047",NA,6.2,4.5,"",""
"CPER_049_120",NA,6.7,10.5,"",""
"CPER_049_160",NA,8.7,13.5,"",""
"CPER_049_099",NA,14.2,7.5,"",""
