"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_071_199",NA,10.2,16.5,"",""
"CPER_071_155",NA,6.2,13.5,"",""
"CPER_071_188",NA,4.7,16.5,"",""
"CPER_071_137",NA,15.2,10.5,"",""
"CPER_071_143",NA,18.2,10.5,"",""
"CPER_071_196",NA,8.7,16.5,"",""
"CPER_071_082",NA,5.7,7.5,"",""
"CPER_071_061",NA,13.2,4.5,"",""
"CPER_071_049",NA,7.2,4.5,"",""
"CPER_071_064",NA,14.7,4.5,"",""
"CPER_071_115",NA,4.2,10.5,"",""
"CPER_071_043",NA,4.2,4.5,"",""
"CPER_071_098",NA,13.7,7.5,"",""
"CPER_071_122",NA,7.7,10.5,"",""
"CPER_071_028",NA,14.7,1.5,"",""
"CPER_071_162",NA,9.7,13.5,"",""
"CPER_071_063",NA,14.2,4.5,"",""
"CPER_071_134",NA,13.7,10.5,"",""
"CPER_071_075",NA,2.2,7.5,"",""
"CPER_071_014",NA,7.7,1.5,"",""
"CPER_071_099",NA,14.2,7.5,"",""
"CPER_071_202",NA,11.7,16.5,"",""
"CPER_071_171",NA,14.2,13.5,"",""
"CPER_071_023",NA,12.2,1.5,"",""
"CPER_071_135",NA,14.2,10.5,"",""
"CPER_071_156",NA,6.7,13.5,"",""
"CPER_071_030",NA,15.7,1.5,"",""
"CPER_071_201",NA,11.2,16.5,"",""
"CPER_071_056",NA,10.7,4.5,"",""
"CPER_071_066",NA,15.7,4.5,"",""
"CPER_071_069",NA,17.2,4.5,"",""
"CPER_071_039",NA,2.2,4.5,"",""
"CPER_071_057",NA,11.2,4.5,"",""
"CPER_071_149",NA,3.2,13.5,"",""
"CPER_071_145",NA,1.2,13.5,"",""
"CPER_071_142",NA,17.7,10.5,"",""
"CPER_071_166",NA,11.7,13.5,"",""
"CPER_071_042",NA,3.7,4.5,"",""
"CPER_071_140",NA,16.7,10.5,"",""
"CPER_071_177",NA,17.2,13.5,"",""
"CPER_071_159",NA,8.2,13.5,"",""
"CPER_071_176",NA,16.7,13.5,"",""
"CPER_071_165",NA,11.2,13.5,"",""
"CPER_071_026",NA,13.7,1.5,"",""
"CPER_071_059",NA,12.2,4.5,"",""
"CPER_071_013",NA,7.2,1.5,"",""
"CPER_071_139",NA,16.2,10.5,"",""
"CPER_071_147",NA,2.2,13.5,"",""
"CPER_071_048",NA,6.7,4.5,"",""
"CPER_071_053",NA,9.2,4.5,"",""
"CPER_071_065",NA,15.2,4.5,"",""
"CPER_071_101",NA,15.2,7.5,"",""
"CPER_071_040",NA,2.7,4.5,"",""
"CPER_071_046",NA,5.7,4.5,"",""
"CPER_071_041",NA,3.2,4.5,"",""
"CPER_071_096",NA,12.7,7.5,"",""
"CPER_071_095",NA,12.2,7.5,"",""
"CPER_071_195",NA,8.2,16.5,"",""
"CPER_071_100",NA,14.7,7.5,"",""
"CPER_071_077",NA,3.2,7.5,"",""
"CPER_071_204",NA,12.7,16.5,"",""
