"clipID","subplotID","xCoord","yCoord","status","eventDate"
"CPER_050_017",NA,9.2,1.5,"",""
"CPER_050_180",NA,18.7,13.5,"",""
"CPER_050_042",NA,3.7,4.5,"",""
"CPER_050_069",NA,17.2,4.5,"",""
"CPER_050_062",NA,13.7,4.5,"",""
"CPER_050_046",NA,5.7,4.5,"",""
"CPER_050_103",NA,16.2,7.5,"",""
"CPER_050_059",NA,12.2,4.5,"",""
"CPER_050_190",NA,5.7,16.5,"",""
"CPER_050_198",NA,9.7,16.5,"",""
"CPER_050_078",NA,3.7,7.5,"",""
"CPER_050_026",NA,13.7,1.5,"",""
"CPER_050_093",NA,11.2,7.5,"",""
"CPER_050_009",NA,5.2,1.5,"",""
"CPER_050_142",NA,17.7,10.5,"",""
"CPER_050_124",NA,8.7,10.5,"",""
"CPER_050_211",NA,16.2,16.5,"",""
"CPER_050_058",NA,11.7,4.5,"",""
"CPER_050_154",NA,5.7,13.5,"",""
"CPER_050_057",NA,11.2,4.5,"",""
"CPER_050_194",NA,7.7,16.5,"",""
"CPER_050_025",NA,13.2,1.5,"",""
"CPER_050_007",NA,4.2,1.5,"",""
"CPER_050_040",NA,2.7,4.5,"",""
"CPER_050_171",NA,14.2,13.5,"",""
"CPER_050_018",NA,9.7,1.5,"",""
"CPER_050_153",NA,5.2,13.5,"",""
"CPER_050_021",NA,11.2,1.5,"",""
"CPER_050_144",NA,18.7,10.5,"",""
"CPER_050_126",NA,9.7,10.5,"",""
"CPER_050_072",NA,18.7,4.5,"",""
"CPER_050_011",NA,6.2,1.5,"",""
"CPER_050_205",NA,13.2,16.5,"",""
"CPER_050_075",NA,2.2,7.5,"",""
"CPER_050_120",NA,6.7,10.5,"",""
"CPER_050_177",NA,17.2,13.5,"",""
"CPER_050_008",NA,4.7,1.5,"",""
"CPER_050_041",NA,3.2,4.5,"",""
"CPER_050_050",NA,7.7,4.5,"",""
"CPER_050_149",NA,3.2,13.5,"",""
"CPER_050_016",NA,8.7,1.5,"",""
"CPER_050_186",NA,3.7,16.5,"",""
"CPER_050_066",NA,15.7,4.5,"",""
"CPER_050_196",NA,8.7,16.5,"",""
"CPER_050_146",NA,1.7,13.5,"",""
"CPER_050_045",NA,5.2,4.5,"",""
"CPER_050_065",NA,15.2,4.5,"",""
"CPER_050_012",NA,6.7,1.5,"",""
"CPER_050_031",NA,16.2,1.5,"",""
"CPER_050_006",NA,3.7,1.5,"",""
"CPER_050_020",NA,10.7,1.5,"",""
"CPER_050_044",NA,4.7,4.5,"",""
"CPER_050_157",NA,7.2,13.5,"",""
"CPER_050_080",NA,4.7,7.5,"",""
"CPER_050_049",NA,7.2,4.5,"",""
"CPER_050_079",NA,4.2,7.5,"",""
"CPER_050_167",NA,12.2,13.5,"",""
"CPER_050_159",NA,8.2,13.5,"",""
"CPER_050_116",NA,4.7,10.5,"",""
"CPER_050_095",NA,12.2,7.5,"",""
"CPER_050_094",NA,11.7,7.5,"",""
"CPER_050_077",NA,3.2,7.5,"",""
"CPER_050_175",NA,16.2,13.5,"",""
"CPER_050_197",NA,9.2,16.5,"",""
"CPER_050_193",NA,7.2,16.5,"",""
"CPER_050_038",NA,1.7,4.5,"",""
"CPER_050_189",NA,5.2,16.5,"",""
"CPER_050_039",NA,2.2,4.5,"",""
"CPER_050_200",NA,10.7,16.5,"",""
"CPER_050_172",NA,14.7,13.5,"",""
"CPER_050_052",NA,8.7,4.5,"",""
"CPER_050_053",NA,9.2,4.5,"",""
"CPER_050_022",NA,11.7,1.5,"",""
"CPER_050_204",NA,12.7,16.5,"",""
"CPER_050_029",NA,15.2,1.5,"",""
"CPER_050_143",NA,18.2,10.5,"",""
"CPER_050_148",NA,2.7,13.5,"",""
"CPER_050_056",NA,10.7,4.5,"",""
"CPER_050_150",NA,3.7,13.5,"",""
"CPER_050_096",NA,12.7,7.5,"",""
"CPER_050_160",NA,8.7,13.5,"",""
"CPER_050_123",NA,8.2,10.5,"",""
"CPER_050_051",NA,8.2,4.5,"",""
"CPER_050_138",NA,15.7,10.5,"",""
"CPER_050_060",NA,12.7,4.5,"",""
"CPER_050_152",NA,4.7,13.5,"",""
"CPER_050_092",NA,10.7,7.5,"",""
"CPER_050_076",NA,2.7,7.5,"",""
"CPER_050_207",NA,14.2,16.5,"",""
"CPER_050_136",NA,14.7,10.5,"",""
"CPER_050_115",NA,4.2,10.5,"",""
"CPER_050_102",NA,15.7,7.5,"",""
"CPER_050_118",NA,5.7,10.5,"",""
"CPER_050_043",NA,4.2,4.5,"",""
"CPER_050_013",NA,7.2,1.5,"",""
"CPER_050_176",NA,16.7,13.5,"",""
"CPER_050_101",NA,15.2,7.5,"",""
"CPER_050_135",NA,14.2,10.5,"",""
"CPER_050_188",NA,4.7,16.5,"",""
"CPER_050_098",NA,13.7,7.5,"",""
"CPER_050_067",NA,16.2,4.5,"",""
"CPER_050_191",NA,6.2,16.5,"",""
"CPER_050_169",NA,13.2,13.5,"",""
"CPER_050_139",NA,16.2,10.5,"",""
"CPER_050_082",NA,5.7,7.5,"",""
"CPER_050_156",NA,6.7,13.5,"",""
"CPER_050_168",NA,12.7,13.5,"",""
"CPER_050_047",NA,6.2,4.5,"",""
"CPER_050_162",NA,9.7,13.5,"",""
"CPER_050_083",NA,6.2,7.5,"",""
"CPER_050_166",NA,11.7,13.5,"",""
"CPER_050_195",NA,8.2,16.5,"",""
"CPER_050_192",NA,6.7,16.5,"",""
"CPER_050_121",NA,7.2,10.5,"",""
"CPER_050_114",NA,3.7,10.5,"",""
"CPER_050_063",NA,14.2,4.5,"",""
"CPER_050_010",NA,5.7,1.5,"",""
"CPER_050_161",NA,9.2,13.5,"",""
"CPER_050_097",NA,13.2,7.5,"",""
"CPER_050_203",NA,12.2,16.5,"",""
"CPER_050_199",NA,10.2,16.5,"",""
"CPER_050_023",NA,12.2,1.5,"",""
"CPER_050_151",NA,4.2,13.5,"",""
"CPER_050_158",NA,7.7,13.5,"",""
"CPER_050_073",NA,1.2,7.5,"",""
"CPER_050_173",NA,15.2,13.5,"",""
"CPER_050_187",NA,4.2,16.5,"",""
"CPER_050_028",NA,14.7,1.5,"",""
"CPER_050_206",NA,13.7,16.5,"",""
"CPER_050_201",NA,11.2,16.5,"",""
"CPER_050_100",NA,14.7,7.5,"",""
"CPER_050_019",NA,10.2,1.5,"",""
"CPER_050_054",NA,9.7,4.5,"",""
"CPER_050_055",NA,10.2,4.5,"",""
"CPER_050_068",NA,16.7,4.5,"",""
"CPER_050_209",NA,15.2,16.5,"",""
"CPER_050_071",NA,18.2,4.5,"",""
"CPER_050_014",NA,7.7,1.5,"",""
"CPER_050_164",NA,10.7,13.5,"",""
"CPER_050_137",NA,15.2,10.5,"",""
"CPER_050_081",NA,5.2,7.5,"",""
"CPER_050_202",NA,11.7,16.5,"",""
"CPER_050_030",NA,15.7,1.5,"",""
"CPER_050_210",NA,15.7,16.5,"",""
"CPER_050_091",NA,10.2,7.5,"",""
"CPER_050_174",NA,15.7,13.5,"",""
"CPER_050_037",NA,1.2,4.5,"",""
"CPER_050_061",NA,13.2,4.5,"",""
"CPER_050_125",NA,9.2,10.5,"",""
"CPER_050_024",NA,12.7,1.5,"",""
"CPER_050_141",NA,17.2,10.5,"",""
"CPER_050_122",NA,7.7,10.5,"",""
"CPER_050_134",NA,13.7,10.5,"",""
"CPER_050_099",NA,14.2,7.5,"",""
"CPER_050_163",NA,10.2,13.5,"",""
"CPER_050_140",NA,16.7,10.5,"",""
"CPER_050_117",NA,5.2,10.5,"",""
"CPER_050_015",NA,8.2,1.5,"",""
"CPER_050_070",NA,17.7,4.5,"",""
"CPER_050_147",NA,2.2,13.5,"",""
"CPER_050_179",NA,18.2,13.5,"",""
"CPER_050_074",NA,1.7,7.5,"",""
"CPER_050_170",NA,13.7,13.5,"",""
"CPER_050_155",NA,6.2,13.5,"",""
"CPER_050_119",NA,6.2,10.5,"",""
"CPER_050_027",NA,14.2,1.5,"",""
"CPER_050_145",NA,1.2,13.5,"",""
"CPER_050_165",NA,11.2,13.5,"",""
"CPER_050_178",NA,17.7,13.5,"",""
"CPER_050_064",NA,14.7,4.5,"",""
"CPER_050_208",NA,14.7,16.5,"",""
"CPER_050_048",NA,6.7,4.5,"",""
