"clipID","subplotID","xCoord","yCoord","status","eventDate"
"JERC_058_147",21,2.2,13.5,"",""
"JERC_058_102",21,15.7,7.5,"",""
"JERC_058_039",21,2.2,4.5,"",""
"JERC_058_025",21,13.2,1.5,"",""
"JERC_058_163",21,10.2,13.5,"",""
"JERC_058_155",21,6.2,13.5,"",""
"JERC_058_085",21,7.2,7.5,"",""
"JERC_058_024",21,12.7,1.5,"",""
"JERC_058_211",21,16.2,16.5,"",""
"JERC_058_123",21,8.2,10.5,"",""
"JERC_058_066",21,15.7,4.5,"",""
"JERC_058_031",21,16.2,1.5,"",""
"JERC_058_148",21,2.7,13.5,"",""
"JERC_058_205",21,13.2,16.5,"",""
"JERC_058_109",21,1.2,10.5,"",""
"JERC_058_034",21,17.7,1.5,"",""
"JERC_058_091",21,10.2,7.5,"",""
"JERC_058_149",21,3.2,13.5,"",""
"JERC_058_017",21,9.2,1.5,"",""
"JERC_058_068",21,16.7,4.5,"",""
"JERC_058_167",21,12.2,13.5,"",""
"JERC_058_193",21,7.2,16.5,"",""
"JERC_058_083",21,6.2,7.5,"",""
"JERC_058_106",21,17.7,7.5,"",""
"JERC_058_076",21,2.7,7.5,"",""
"JERC_058_059",21,12.2,4.5,"",""
"JERC_058_080",21,4.7,7.5,"",""
"JERC_058_097",21,13.2,7.5,"",""
"JERC_058_055",21,10.2,4.5,"",""
"JERC_058_063",21,14.2,4.5,"",""
"JERC_058_010",21,5.7,1.5,"",""
"JERC_058_203",21,12.2,16.5,"",""
"JERC_058_152",21,4.7,13.5,"",""
"JERC_058_012",21,6.7,1.5,"",""
"JERC_058_127",21,10.2,10.5,"",""
"JERC_058_098",21,13.7,7.5,"",""
"JERC_058_035",21,18.2,1.5,"",""
"JERC_058_096",21,12.7,7.5,"",""
"JERC_058_027",21,14.2,1.5,"",""
"JERC_058_064",21,14.7,4.5,"",""
"JERC_058_090",21,9.7,7.5,"",""
"JERC_058_072",21,18.7,4.5,"",""
