"clipID","subplotID","xCoord","yCoord","status","eventDate"
"DSNY_022_101",NA,15.2,7.5,"",""
"DSNY_022_116",NA,4.7,10.5,"",""
"DSNY_022_141",NA,17.2,10.5,"",""
"DSNY_022_166",NA,11.7,13.5,"",""
"DSNY_022_145",NA,1.2,13.5,"",""
"DSNY_022_153",NA,5.2,13.5,"",""
"DSNY_022_046",NA,5.7,4.5,"",""
"DSNY_022_081",NA,5.2,7.5,"",""
"DSNY_022_169",NA,13.2,13.5,"",""
"DSNY_022_193",NA,7.2,16.5,"",""
"DSNY_022_176",NA,16.7,13.5,"",""
"DSNY_022_098",NA,13.7,7.5,"",""
"DSNY_022_049",NA,7.2,4.5,"",""
"DSNY_022_167",NA,12.2,13.5,"",""
"DSNY_022_186",NA,3.7,16.5,"",""
"DSNY_022_061",NA,13.2,4.5,"",""
"DSNY_022_037",NA,1.2,4.5,"",""
"DSNY_022_198",NA,9.7,16.5,"",""
"DSNY_022_190",NA,5.7,16.5,"",""
"DSNY_022_082",NA,5.7,7.5,"",""
"DSNY_022_091",NA,10.2,7.5,"",""
"DSNY_022_160",NA,8.7,13.5,"",""
"DSNY_022_014",NA,7.7,1.5,"",""
"DSNY_022_117",NA,5.2,10.5,"",""
"DSNY_022_031",NA,16.2,1.5,"",""
"DSNY_022_156",NA,6.7,13.5,"",""
"DSNY_022_027",NA,14.2,1.5,"",""
"DSNY_022_157",NA,7.2,13.5,"",""
"DSNY_022_155",NA,6.2,13.5,"",""
"DSNY_022_038",NA,1.7,4.5,"",""
"DSNY_022_162",NA,9.7,13.5,"",""
"DSNY_022_211",NA,16.2,16.5,"",""
"DSNY_022_094",NA,11.7,7.5,"",""
"DSNY_022_100",NA,14.7,7.5,"",""
"DSNY_022_075",NA,2.2,7.5,"",""
"DSNY_022_092",NA,10.7,7.5,"",""
"DSNY_022_052",NA,8.7,4.5,"",""
"DSNY_022_149",NA,3.2,13.5,"",""
"DSNY_022_151",NA,4.2,13.5,"",""
"DSNY_022_064",NA,14.7,4.5,"",""
"DSNY_022_172",NA,14.7,13.5,"",""
"DSNY_022_165",NA,11.2,13.5,"",""
"DSNY_022_054",NA,9.7,4.5,"",""
"DSNY_022_011",NA,6.2,1.5,"",""
"DSNY_022_102",NA,15.7,7.5,"",""
"DSNY_022_152",NA,4.7,13.5,"",""
"DSNY_022_059",NA,12.2,4.5,"",""
"DSNY_022_204",NA,12.7,16.5,"",""
"DSNY_022_013",NA,7.2,1.5,"",""
"DSNY_022_056",NA,10.7,4.5,"",""
"DSNY_022_139",NA,16.2,10.5,"",""
"DSNY_022_017",NA,9.2,1.5,"",""
"DSNY_022_099",NA,14.2,7.5,"",""
"DSNY_022_073",NA,1.2,7.5,"",""
"DSNY_022_203",NA,12.2,16.5,"",""
"DSNY_022_006",NA,3.7,1.5,"",""
"DSNY_022_138",NA,15.7,10.5,"",""
"DSNY_022_159",NA,8.2,13.5,"",""
"DSNY_022_188",NA,4.7,16.5,"",""
"DSNY_022_009",NA,5.2,1.5,"",""
"DSNY_022_053",NA,9.2,4.5,"",""
"DSNY_022_047",NA,6.2,4.5,"",""
"DSNY_022_118",NA,5.7,10.5,"",""
"DSNY_022_020",NA,10.7,1.5,"",""
"DSNY_022_163",NA,10.2,13.5,"",""
"DSNY_022_202",NA,11.7,16.5,"",""
"DSNY_022_010",NA,5.7,1.5,"",""
"DSNY_022_197",NA,9.2,16.5,"",""
"DSNY_022_209",NA,15.2,16.5,"",""
"DSNY_022_079",NA,4.2,7.5,"",""
"DSNY_022_146",NA,1.7,13.5,"",""
"DSNY_022_043",NA,4.2,4.5,"",""
"DSNY_022_122",NA,7.7,10.5,"",""
"DSNY_022_192",NA,6.7,16.5,"",""
"DSNY_022_051",NA,8.2,4.5,"",""
"DSNY_022_041",NA,3.2,4.5,"",""
"DSNY_022_021",NA,11.2,1.5,"",""
"DSNY_022_173",NA,15.2,13.5,"",""
"DSNY_022_065",NA,15.2,4.5,"",""
"DSNY_022_210",NA,15.7,16.5,"",""
"DSNY_022_168",NA,12.7,13.5,"",""
"DSNY_022_093",NA,11.2,7.5,"",""
"DSNY_022_029",NA,15.2,1.5,"",""
"DSNY_022_083",NA,6.2,7.5,"",""
"DSNY_022_050",NA,7.7,4.5,"",""
