"clipID","subplotID","xCoord","yCoord","status","eventDate"
"DSNY_008_010",NA,5.7,1.5,"",""
"DSNY_008_121",NA,7.2,10.5,"",""
"DSNY_008_116",NA,4.7,10.5,"",""
"DSNY_008_199",NA,10.2,16.5,"",""
"DSNY_008_166",NA,11.7,13.5,"",""
"DSNY_008_153",NA,5.2,13.5,"",""
"DSNY_008_207",NA,14.2,16.5,"",""
"DSNY_008_071",NA,18.2,4.5,"",""
"DSNY_008_173",NA,15.2,13.5,"",""
"DSNY_008_100",NA,14.7,7.5,"",""
"DSNY_008_147",NA,2.2,13.5,"",""
"DSNY_008_015",NA,8.2,1.5,"",""
"DSNY_008_096",NA,12.7,7.5,"",""
"DSNY_008_148",NA,2.7,13.5,"",""
"DSNY_008_073",NA,1.2,7.5,"",""
"DSNY_008_081",NA,5.2,7.5,"",""
"DSNY_008_027",NA,14.2,1.5,"",""
"DSNY_008_028",NA,14.7,1.5,"",""
"DSNY_008_043",NA,4.2,4.5,"",""
"DSNY_008_144",NA,18.7,10.5,"",""
"DSNY_008_204",NA,12.7,16.5,"",""
"DSNY_008_160",NA,8.7,13.5,"",""
"DSNY_008_167",NA,12.2,13.5,"",""
"DSNY_008_191",NA,6.2,16.5,"",""
"DSNY_008_164",NA,10.7,13.5,"",""
"DSNY_008_095",NA,12.2,7.5,"",""
"DSNY_008_210",NA,15.7,16.5,"",""
"DSNY_008_122",NA,7.7,10.5,"",""
"DSNY_008_165",NA,11.2,13.5,"",""
"DSNY_008_202",NA,11.7,16.5,"",""
"DSNY_008_174",NA,15.7,13.5,"",""
"DSNY_008_120",NA,6.7,10.5,"",""
"DSNY_008_177",NA,17.2,13.5,"",""
"DSNY_008_060",NA,12.7,4.5,"",""
"DSNY_008_013",NA,7.2,1.5,"",""
"DSNY_008_008",NA,4.7,1.5,"",""
"DSNY_008_006",NA,3.7,1.5,"",""
"DSNY_008_192",NA,6.7,16.5,"",""
"DSNY_008_178",NA,17.7,13.5,"",""
"DSNY_008_158",NA,7.7,13.5,"",""
"DSNY_008_016",NA,8.7,1.5,"",""
"DSNY_008_140",NA,16.7,10.5,"",""
"DSNY_008_046",NA,5.7,4.5,"",""
"DSNY_008_101",NA,15.2,7.5,"",""
"DSNY_008_123",NA,8.2,10.5,"",""
"DSNY_008_196",NA,8.7,16.5,"",""
