"clipID","subplotID","xCoord","yCoord","status","eventDate"
"DSNY_027_116",NA,4.7,10.5,"",""
"DSNY_027_156",NA,6.7,13.5,"",""
"DSNY_027_195",NA,8.2,16.5,"",""
"DSNY_027_096",NA,12.7,7.5,"",""
"DSNY_027_013",NA,7.2,1.5,"",""
"DSNY_027_200",NA,10.7,16.5,"",""
"DSNY_027_050",NA,7.7,4.5,"",""
"DSNY_027_180",NA,18.7,13.5,"",""
"DSNY_027_206",NA,13.7,16.5,"",""
"DSNY_027_042",NA,3.7,4.5,"",""
"DSNY_027_135",NA,14.2,10.5,"",""
"DSNY_027_019",NA,10.2,1.5,"",""
"DSNY_027_161",NA,9.2,13.5,"",""
"DSNY_027_061",NA,13.2,4.5,"",""
"DSNY_027_082",NA,5.7,7.5,"",""
"DSNY_027_073",NA,1.2,7.5,"",""
"DSNY_027_069",NA,17.2,4.5,"",""
"DSNY_027_029",NA,15.2,1.5,"",""
"DSNY_027_055",NA,10.2,4.5,"",""
"DSNY_027_064",NA,14.7,4.5,"",""
"DSNY_027_065",NA,15.2,4.5,"",""
"DSNY_027_020",NA,10.7,1.5,"",""
"DSNY_027_159",NA,8.2,13.5,"",""
"DSNY_027_123",NA,8.2,10.5,"",""
"DSNY_027_070",NA,17.7,4.5,"",""
"DSNY_027_197",NA,9.2,16.5,"",""
"DSNY_027_083",NA,6.2,7.5,"",""
"DSNY_027_093",NA,11.2,7.5,"",""
"DSNY_027_173",NA,15.2,13.5,"",""
"DSNY_027_179",NA,18.2,13.5,"",""
"DSNY_027_126",NA,9.7,10.5,"",""
"DSNY_027_060",NA,12.7,4.5,"",""
"DSNY_027_049",NA,7.2,4.5,"",""
"DSNY_027_149",NA,3.2,13.5,"",""
"DSNY_027_038",NA,1.7,4.5,"",""
"DSNY_027_134",NA,13.7,10.5,"",""
"DSNY_027_006",NA,3.7,1.5,"",""
"DSNY_027_031",NA,16.2,1.5,"",""
"DSNY_027_009",NA,5.2,1.5,"",""
"DSNY_027_094",NA,11.7,7.5,"",""
"DSNY_027_095",NA,12.2,7.5,"",""
"DSNY_027_046",NA,5.7,4.5,"",""
"DSNY_027_039",NA,2.2,4.5,"",""
"DSNY_027_210",NA,15.7,16.5,"",""
"DSNY_027_165",NA,11.2,13.5,"",""
"DSNY_027_052",NA,8.7,4.5,"",""
"DSNY_027_207",NA,14.2,16.5,"",""
"DSNY_027_027",NA,14.2,1.5,"",""
"DSNY_027_144",NA,18.7,10.5,"",""
"DSNY_027_125",NA,9.2,10.5,"",""
"DSNY_027_092",NA,10.7,7.5,"",""
"DSNY_027_192",NA,6.7,16.5,"",""
"DSNY_027_114",NA,3.7,10.5,"",""
"DSNY_027_167",NA,12.2,13.5,"",""
"DSNY_027_026",NA,13.7,1.5,"",""
"DSNY_027_045",NA,5.2,4.5,"",""
"DSNY_027_075",NA,2.2,7.5,"",""
"DSNY_027_051",NA,8.2,4.5,"",""
"DSNY_027_152",NA,4.7,13.5,"",""
"DSNY_027_188",NA,4.7,16.5,"",""
"DSNY_027_151",NA,4.2,13.5,"",""
"DSNY_027_048",NA,6.7,4.5,"",""
"DSNY_027_160",NA,8.7,13.5,"",""
"DSNY_027_208",NA,14.7,16.5,"",""
